ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
17	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38189845	38189954	38194180	38194739	38182570	38183509	38198016	38198578	17	763,1199,1254,309	674,950,1081,824	1045,4429,838,1036	1068,3236,715,937	257	298	0.192428042701	0.955145836666	0.568,0.594,0.574,0.303	0.532,0.613,0.576,0.562	-0.061
18	"ENSMUSG00000022803"	"Popdc2"	chr16	+	38189845	38189954	38194180	38194598	38182606	38183509	38198016	38198578	18	763,1199,1254,309	149,207,121,31	1045,4429,838,1036	90,542,69,154	257	298	0.0124968073813	0.364648689295	0.856,0.87,0.923,0.92	0.931,0.905,0.934,0.886	-0.022
19	"ENSMUSG00000025474"	"Tubgcp2"	chr7	-	139609739	139609899	139610923	139611100	139587799	139588007	139612031	139612160	19	15,54,66,41	20,55,61,53	77,199,34,35	47,220,42,52	298	298	0.849451387097	1.0	0.429,0.495,0.52,0.436	0.621,0.475,0.447,0.402	-0.016
20	"ENSMUSG00000025474"	"Tubgcp2"	chr7	-	139610923	139611100	139612031	139612160	139609739	139609899	139613525	139613711	20	17,47,68,42	40,59,61,66	68,252,48,72	70,194,39,46	277	298	0.00609674521737	0.23916044717	0.314,0.461,0.545,0.406	0.511,0.583,0.57,0.627	-0.141
21	"ENSMUSG00000025474"	"Tubgcp2"	chr7	-	139610923	139611100	139612031	139612219	139609864	139609899	139613525	139613690	21	0,0,0,0	40,59,61,66	0,1,0,0	70,194,39,46	298	298	1	1.0	0.0,0.0,0.0,0.0	0.0,0.005,0.0,0.0	-0.001
22	"ENSMUSG00000057181"	"5730455P16Rik"	chr11	-	80259353	80259418	80261156	80261276	80255661	80255765	80264465	80264523	22	31,117,94,102	0,0,0,0	110,362,60,87	0,2,0,0	268	213	1	1.0	1.0,1.0,1.0,1.0	1.0,0.993,1.0,1.0	0.002
23	"ENSMUSG00000121485"	NA	chr13	-	12638757	12638980	12645583	12645633	12636246	12636396	12664805	12665282	23	0,1,0,0	17,31,66,57	0,1,0,0	44,128,48,48	198	298	1	1.0	0.0,0.046,0.0,0.0	0.0,0.012,0.0,0.0	0.009
24	"ENSMUSG00000036879"	"Phkb"	chr8	+	86770338	86770473	86776318	86776448	86756110	86756313	86783076	86783184	24	75,115,132,119	96,151,174,132	153,423,88,89	197,576,111,154	283	278	0.350986632226	1.0	0.434,0.428,0.427,0.47	0.433,0.419,0.438,0.362	0.027
25	"ENSMUSG00000056342"	"Usp34"	chr11	+	23283438	23283859	23293319	23293370	23270660	23270748	23293510	23293660	25	0,10,7,11	1,25,17,21	17,28,10,9	22,92,16,26	298	199	0.773839956849	1.0	0.0,0.211,0.216,0.259	0.34,0.169,0.294,0.188	-0.076
26	"ENSMUSG00000056342"	"Usp34"	chr11	+	23311586	23311716	23312576	23312612	23311278	23311404	23313057	23313188	26	4,23,50,49	0,7,5,9	45,126,20,30	14,37,5,10	278	184	0.0453963454161	0.617574914424	1.0,0.685,0.869,0.783	0.68,0.693,0.726,0.665	0.143
27	"ENSMUSG00000056342"	"Usp34"	chr11	+	23424265	23424389	23434101	23434181	23423169	23423294	23436817	23436958	27	10,39,42,43	24,34,43,58	42,133,26,36	76,175,38,57	272	228	0.375437541541	1.0	0.259,0.49,0.45,0.383	0.317,0.389,0.364,0.346	0.042
28	"ENSMUSG00000056342"	"Usp34"	chr11	+	23434101	23434181	23436817	23436958	23424265	23424389	23437078	23437222	28	9,14,14,25	33,57,129,72	18,57,14,13	80,226,60,69	228	289	0.754459384	1.0	0.257,0.237,0.121,0.306	0.222,0.242,0.228,0.193	0.009
29	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119173531	119173574	119175535	119175634	119173238	119173318	119176795	119176876	29	44,74,56,34	210,298,302,129	57,231,44,52	359,940,235,284	191	247	0.437316914415	1.0	0.213,0.243,0.193,0.254	0.17,0.241,0.195,0.191	0.026
30	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119177646	119177837	119177986	119178166	119176795	119176876	119178419	119178475	30	262,342,367,128	136,127,138,62	384,1161,278,358	113,434,89,91	298	298	0.00413927009045	0.209657935053	0.658,0.729,0.727,0.674	0.773,0.728,0.757,0.797	-0.067
31	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119177986	119178166	119178419	119178475	119177646	119177837	119178557	119178703	31	69,62,66,18	74,111,94,32	78,199,55,62	96,337,70,86	298	204	0.9631819982	1.0	0.39,0.277,0.325,0.278	0.357,0.288,0.35,0.33	-0.014
32	"ENSMUSG00000071072"	"Ptges3"	chr10	+	127906002	127906101	127907936	127908026	127905084	127905154	127910090	127910153	32	85,180,250,206	86,182,228,208	184,508,148,126	190,493,117,111	247	238	0.59744412988	1.0	0.488,0.488,0.514,0.488	0.483,0.498,0.549,0.522	-0.019
33	"ENSMUSG00000071072"	"Ptges3"	chr10	+	127907936	127908026	127910090	127910153	127906002	127906101	127911206	127911231	33	69,120,130,123	51,94,137,134	98,338,84,81	100,335,103,97	238	211	0.216908210675	0.983112284639	0.545,0.531,0.457,0.449	0.465,0.472,0.42,0.425	0.05
34	"ENSMUSG00000034009"	"Rxfp1"	chr3	-	79585982	79586054	79589747	79589853	79578153	79578225	79594106	79594205	34	0,0,0,0	0,1,0,0	1,0,0,0	0,0,1,0	254	220	1	1.0	NA,0.0,NA,NA	1.0,NA,0.0,NA	-0.5
35	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70485022	70485168	70493808	70493920	70483301	70483441	70504078	70504203	35	42,73,88,108	58,73,95,96	89,288,90,87	82,274,75,76	260	294	0.267353088888	1.0	0.45,0.531,0.512,0.56	0.551,0.543,0.576,0.564	-0.045
36	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70485022	70485168	70504078	70504203	70483301	70483441	70504757	70504955	36	54,79,115,98	60,76,104,104	114,298,68,92	85,279,73,72	273	294	0.31714911096	1.0	0.492,0.528,0.544,0.504	0.591,0.535,0.501,0.579	-0.034
37	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70493808	70493920	70504078	70504203	70483301	70483441	70504757	70504955	37	54,79,115,98	0,1,0,1	114,298,68,92	0,7,0,1	273	260	1	1.0	1.0,0.987,1.0,0.989	1.0,0.976,1.0,0.989	0.003
38	"ENSMUSG00000022092"	"Ppp3cc"	chr14	-	70493808	70493920	70504078	70504203	70485022	70485168	70504757	70504955	38	54,79,117,99	53,85,103,93	117,308,70,95	99,281,60,68	273	260	0.306020406774	1.0	0.492,0.47,0.52,0.503	0.53,0.511,0.526,0.571	-0.038
39	"ENSMUSG00000030347"	"D6Wsu163e"	chr6	+	126943842	126944045	126950518	126950576	126938928	126939003	126951449	126951517	39	12,20,32,26	3,14,29,29	30,83,17,15	15,39,6,2	298	206	0.0642443202923	0.71111234343	0.734,0.497,0.433,0.383	0.58,0.595,0.662,0.838	-0.157
40	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75436116	75436234	75440847	75440897	75434894	75435021	75448466	75448685	40	0,1,1,0	75,113,142,109	1,0,0,0	138,322,93,85	198	266	1	1.0	0.0,0.012,0.009,0.0	0.01,0.0,0.0,0.0	0.003
41	"ENSMUSG00000027835"	"Pdcd10"	chr3	-	75436116	75436234	75440847	75440901	75434894	75435021	75448466	75448685	41	15,34,49,49	75,113,142,109	30,96,23,20	138,322,93,85	202	266	0.178135236987	0.932418553357	0.208,0.284,0.312,0.372	0.223,0.282,0.246,0.237	0.047
42	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126801898	126801965	126804502	126804598	126798683	126799152	126809434	126809511	42	1538,2241,2373,2459	1093,1463,1757,843	3143,7880,2077,2275	1853,5533,1330,1598	244	215	0.363527740275	1.0	0.554,0.574,0.543,0.72	0.599,0.557,0.579,0.556	0.025
43	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126804502	126804598	126809434	126809511	126801898	126801965	126811391	126811459	43	1330,2039,2258,2195	2072,3057,2992,2519	2437,7537,1739,1912	3411,10193,2228,2607	225	244	0.826822569668	1.0	0.41,0.42,0.45,0.486	0.437,0.445,0.458,0.443	-0.004
44	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126809434	126809511	126811391	126811459	126804502	126804598	126813181	126813284	44	847,1286,1382,1599	1138,1485,1867,1882	1505,4467,1041,1189	2260,5694,1535,1569	216	225	0.175245434166	0.930655525259	0.437,0.474,0.435,0.47	0.41,0.45,0.414,0.441	0.025
45	"ENSMUSG00000000399"	"Ndufa9"	chr6	-	126811391	126811459	126813181	126813284	126809434	126809511	126817460	126817602	45	1564,2670,2941,2774	1212,1759,1840,1837	3101,9424,2188,2484	2402,6143,1585,1755	251	216	0.49585656187	1.0	0.526,0.566,0.579,0.565	0.526,0.569,0.543,0.549	0.012
46	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927468	22927601	22928734	22928903	22927334	22927383	22928983	22929093	46	232,581,750,720	623,1504,1675,1627	597,2047,476,571	1620,4879,1100,1435	281	298	0.772093129898	1.0	0.283,0.291,0.322,0.319	0.281,0.308,0.315,0.297	0.004
47	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22929473	22929875	22930013	22928983	22929093	22930252	22930308	47	767,1247,1730,1620	1095,1670,2115,1990	1576,4399,985,1253	2042,5768,1412,1673	292	286	0.671423685008	1.0	0.407,0.422,0.445,0.444	0.431,0.428,0.406,0.423	0.007
48	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22930252	22930342	22928983	22929093	22930566	22931159	48	770,1252,1737,1625	594,1069,1448,1204	1585,4421,989,1258	1357,3797,971,1046	298	238	0.214542124034	0.983112284639	0.509,0.483,0.489,0.519	0.483,0.482,0.449,0.49	0.024
49	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929875	22930013	22930252	22930342	22928983	22929093	22930566	22930646	49	0,1,0,0	594,1069,1448,1204	1,3,0,1	1357,3797,971,1046	286	238	1	1.0	0.0,0.001,0.0,0.0	0.001,0.001,0.0,0.001	-0.001
50	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929875	22930013	22930252	22930342	22929329	22929473	22930566	22930646	50	647,1078,1419,1253	594,1069,1448,1206	1363,3981,868,1143	1357,3800,972,1050	286	238	0.815377150277	1.0	0.475,0.456,0.449,0.464	0.455,0.466,0.426,0.475	0.006
51	"ENSMUSG00000041890"	"Git2"	chr5	-	114877093	114877342	114881836	114881941	114871921	114872004	114883489	114883632	51	15,24,53,21	8,38,46,14	35,126,13,25	49,176,24,22	253	298	0.116873747138	0.832804759542	0.688,0.427,0.576,0.639	0.457,0.457,0.39,0.572	0.114
53	"ENSMUSG00000024789"	"Jak2"	chr19	+	29265300	29265487	29272255	29272343	29263700	29263812	29273041	29273091	53	15,41,69,59	7,41,16,30	37,177,37,67	45,94,16,33	298	236	0.465303924779	1.0	0.629,0.442,0.774,0.609	0.394,0.599,0.647,0.617	0.049
54	"ENSMUSG00000026495"	"Efcab2"	chr1	+	178283380	178283453	178302446	178302526	178276348	178276593	178303249	178303292	54	48,124,119,120	118,198,274,270	116,438,98,136	227,849,238,222	221	228	0.519715703892	1.0	0.296,0.393,0.309,0.314	0.345,0.347,0.298,0.387	-0.016
56	"ENSMUSG00000032952"	"Ap4b1"	chr3	+	103725075	103725159	103726119	103726223	103722140	103722637	103727569	103727777	56	32,34,31,15	27,34,46,53	37,112,34,21	48,139,43,55	232	252	0.936000839576	1.0	0.563,0.521,0.423,0.235	0.456,0.467,0.462,0.293	0.016
57	"ENSMUSG00000028100"	"Nudt17"	chr3	-	96615099	96615125	96615125	96615202	96614873	96614966	96615307	96615491	57	3,4,1,8	8,9,17,10	1,13,2,2	11,30,11,12	225	174	0.562659826137	1.0	0.225,0.256,0.044,0.382	0.066,0.251,0.123,0.114	0.088
58	"ENSMUSG00000002885"	"Adgre5"	chr8	-	84456739	84456886	84458531	84458666	84456010	84456154	84460042	84460195	58	27,63,40,57	92,130,173,144	42,159,35,34	145,373,82,120	283	295	0.746210979322	1.0	0.234,0.336,0.194,0.292	0.232,0.308,0.308,0.228	-0.005
59	"ENSMUSG00000002885"	"Adgre5"	chr8	-	84456739	84456886	84460042	84460195	84456010	84456154	84460637	84460754	59	61,181,214,193	74,94,102,107	212,573,108,142	92,273,61,96	298	295	0.302426767808	1.0	0.449,0.656,0.675,0.641	0.695,0.675,0.637,0.594	-0.045
60	"ENSMUSG00000024352"	"Spata24"	chr18	-	35793496	35793627	35793844	35793910	35793335	35793406	35795064	35795184	60	1,13,4,16	16,28,33,38	3,23,10,11	43,145,33,24	214	279	0.582204289683	1.0	0.075,0.377,0.136,0.354	0.083,0.171,0.283,0.374	0.008
61	"ENSMUSG00000052395"	"Rft1"	chr14	+	30380265	30380351	30382153	30382270	30376316	30376432	30383227	30383417	61	0,6,6,5	19,21,17,7	0,14,2,3	12,59,15,16	234	265	0.413084442085	1.0	0.0,0.244,0.286,0.447	0.0,0.212,0.131,0.175	0.115
62	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107627206	107627291	107627661	107627747	107626906	107626995	107628917	107628990	62	78,99,174,144	1,1,3,6	173,385,94,105	7,17,10,3	234	233	0.00350116039304	0.187544017237	0.987,0.99,0.983,0.96	0.961,0.958,0.903,0.972	0.031
63	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107627206	107627291	107627661	107627747	107626906	107626998	107628917	107628990	63	80,111,184,155	31,88,99,118	189,412,99,112	67,273,77,76	234	233	0.85923210054	1.0	0.72,0.557,0.649,0.567	0.737,0.6,0.561,0.595	0.0
64	"ENSMUSG00000079197"	"Psme2"	chr14	-	55825900	55825969	55826757	55826855	55825689	55825757	55826937	55826968	64	120,174,217,198	150,308,351,319	225,694,139,136	292,1144,264,322	246	217	0.363753631673	1.0	0.414,0.333,0.353,0.354	0.405,0.349,0.317,0.271	0.028
65	"ENSMUSG00000030562"	"Nox4"	chr7	+	86973140	86973203	86988164	86988225	86972840	86973005	87009935	87010017	65	2,0,0,8	0,5,1,2	1,7,0,0	3,9,0,5	211	209	1	1.0	1.0,0.0,0.0,0.798	0.248,0.435,NA,0.0	0.222
66	"ENSMUSG00000020650"	"Bcap29"	chr12	-	31650642	31650743	31667073	31667179	31640965	31646376	31674113	31674249	66	68,136,182,184	129,189,273,253	143,467,101,135	210,652,163,195	254	249	0.826428427987	1.0	0.341,0.414,0.395,0.416	0.4,0.413,0.378,0.404	-0.007
67	"ENSMUSG00000020650"	"Bcap29"	chr12	-	31667073	31667179	31674113	31674249	31650642	31650743	31676724	31676875	67	95,145,221,170	87,148,187,189	151,589,141,160	161,579,119,144	284	254	0.869538003212	1.0	0.494,0.467,0.514,0.446	0.456,0.476,0.514,0.498	-0.006
68	"ENSMUSG00000020349"	"Ppp2ca"	chr11	+	52003946	52004156	52008813	52008987	51989507	51989977	52009495	52009585	68	139,340,393,290	439,751,846,680	348,1062,268,320	840,2551,678,708	298	298	0.980421927954	1.0	0.24,0.312,0.317,0.299	0.293,0.294,0.283,0.311	-0.003
69	"ENSMUSG00000020349"	"Ppp2ca"	chr11	+	52008813	52008987	52009495	52009585	52003946	52004156	52009969	52010131	69	472,783,1062,843	379,667,780,664	1034,2951,769,794	720,2177,554,555	298	238	0.193895799577	0.955145836666	0.499,0.484,0.521,0.503	0.534,0.52,0.526,0.533	-0.026
70	"ENSMUSG00000020349"	"Ppp2ca"	chr11	+	52009495	52009585	52009969	52010131	52008813	52008987	52011759	52011878	70	268,524,602,457	426,674,789,734	574,1733,475,482	829,2360,609,610	238	298	0.411597721893	1.0	0.441,0.493,0.489,0.438	0.464,0.479,0.494,0.497	-0.018
71	"ENSMUSG00000034621"	"Gpatch8"	chr11	-	102422138	102422156	102427937	102427972	102418919	102418992	102429107	102429182	71	0,2,0,1	0,6,6,11	2,1,1,0	3,17,5,5	183	166	1	1.0	NA,0.232,0.0,0.076	0.377,0.051,0.154,0.0	-0.043
72	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25164273	25165862	25171222	25171498	25162753	25163325	25175768	25176128	72	11,36,43,45	0,3,3,5	49,116,30,31	4,6,8,6	298	298	0.181189691943	0.935391784656	1.0,0.923,0.935,0.9	0.925,0.951,0.789,0.838	0.064
73	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25164892	25164945	25165741	25165862	25164273	25164305	25171222	25171498	73	29,101,84,91	0,1,0,2	97,221,55,83	0,0,0,0	269	201	1	1.0	1.0,0.987,1.0,0.971	1.0,1.0,1.0,1.0	-0.01
74	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25165741	25165862	25171222	25171498	25164273	25164305	25175768	25176128	74	12,36,43,41	17,45,38,23	51,121,31,31	49,102,16,25	298	269	0.486955116179	1.0	0.389,0.419,0.505,0.617	0.484,0.517,0.636,0.528	-0.059
75	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25165741	25165862	25171222	25171498	25164892	25164945	25175768	25176128	75	11,35,43,43	4,12,9,7	49,114,30,31	21,17,8,5	298	269	0.921724594554	1.0	0.713,0.725,0.812,0.847	0.678,0.858,0.772,0.848	-0.015
78	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109119124	109119200	109119674	109119849	109118791	109118855	109120807	109121574	78	112,959,332,30	1,2,7,0	164,1353,285,530	3,8,1,2	224	298	1	1.0	0.993,0.998,0.984,1.0	0.986,0.996,0.997,0.997	-0.0
80	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89180154	89180232	89183685	89183823	89179597	89179779	89183907	89184104	80	28,65,44,11	12,42,25,5	37,168,29,60	18,62,15,31	286	226	0.217207241256	0.983112284639	0.648,0.55,0.582,0.635	0.619,0.682,0.604,0.605	-0.024
81	"ENSMUSG00000033065"	"Pfkm"	chr15	+	98029299	98029399	98029482	98029588	98027602	98027714	98029795	98030322	81	1802,2922,3115,2502	2564,3516,3967,2913	3331,9819,1916,2435	4292,12491,2374,3022	248	254	0.995241764368	1.0	0.419,0.46,0.446,0.468	0.443,0.446,0.453,0.452	-0.0
82	"ENSMUSG00000027206"	"Cops2"	chr2	-	125676673	125676756	125678061	125678159	125675643	125675702	125681068	125681121	82	153,277,332,249	70,146,191,201	356,826,244,283	206,491,142,170	246	231	0.977488952456	1.0	0.672,0.64,0.62,0.538	0.619,0.612,0.617,0.61	0.003
83	"ENSMUSG00000063145"	"Bbs5"	chr2	+	69487240	69487336	69491379	69491442	69485767	69485978	69493369	69493504	83	18,24,15,17	5,13,4,11	14,65,9,14	15,27,3,16	244	211	0.223854004366	0.985971131504	0.757,0.615,0.764,0.572	0.447,0.676,0.722,0.431	0.108
84	"ENSMUSG00000063145"	"Bbs5"	chr2	+	69491379	69491442	69493369	69493504	69487240	69487336	69495369	69495453	84	6,8,7,13	11,23,18,20	5,25,9,10	28,60,15,19	211	283	0.640227100441	1.0	0.422,0.318,0.343,0.466	0.193,0.359,0.446,0.414	0.034
85	"ENSMUSG00000068250"	"Amn1"	chr6	-	149070800	149070902	149070945	149071002	149068303	149068415	149072330	149072548	85	40,64,87,58	0,0,1,0	88,219,71,40	0,3,0,0	205	250	1	1.0	1.0,1.0,0.991,1.0	1.0,0.989,1.0,1.0	0.001
86	"ENSMUSG00000068250"	"Amn1"	chr6	-	149084891	149085036	149086489	149086622	149072371	149072548	149089969	149090185	86	1,5,2,1	18,32,27,35	2,8,1,1	25,61,19,14	281	293	0.494837784063	1.0	0.055,0.14,0.072,0.029	0.077,0.12,0.052,0.069	-0.005
87	"ENSMUSG00000022020"	"Naa16"	chr14	-	79582334	79582548	79588128	79588270	79580565	79580759	79588812	79588941	87	3,8,8,6	10,16,23,24	8,20,5,8	20,75,15,23	290	298	0.904655917219	1.0	0.236,0.339,0.263,0.204	0.291,0.215,0.255,0.263	0.005
88	"ENSMUSG00000022020"	"Naa16"	chr14	-	79596895	79596968	79606517	79606624	79593806	79593976	79607441	79607537	88	1,11,8,10	0,0,1,2	2,16,5,8	4,11,2,1	255	221	4.01568515448e-05	0.00927743561946	1.0,1.0,0.874,0.813	0.302,0.558,0.684,0.874	0.317
89	"ENSMUSG00000024644"	"Cndp2"	chr18	-	84696832	84696995	84699059	84699203	84695443	84695532	84699962	84700052	89	72,113,161,115	53,99,101,19	92,365,77,60	32,284,34,84	292	298	0.491685305043	1.0	0.581,0.538,0.619,0.861	0.746,0.567,0.698,0.422	0.041
90	"ENSMUSG00000066568"	"Lsm14a"	chr7	-	34057190	34057367	34065039	34065162	34056858	34056921	34070479	34070609	90	133,284,327,297	136,279,336,186	282,896,204,218	312,836,214,231	271	298	0.231469890002	0.997045727017	0.518,0.528,0.517,0.637	0.498,0.541,0.512,0.509	0.035
91	"ENSMUSG00000040740"	"Slc25a34"	chr4	-	141348688	141348823	141349514	141349667	141346134	141347905	141349752	141349818	91	104,245,125,13	210,474,373,65	85,715,131,151	299,1705,345,274	298	283	0.920970573588	1.0	0.32,0.329,0.241,0.16	0.213,0.285,0.265,0.344	-0.014
92	"ENSMUSG00000022685"	"Parn"	chr16	-	13358918	13359112	13384433	13384602	13355823	13356766	13420891	13420966	92	39,47,37,48	15,30,60,37	53,205,29,61	58,120,34,40	298	298	0.874207577518	1.0	0.722,0.61,0.381,0.565	0.477,0.631,0.46,0.604	0.026
93	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97901452	97901472	97902168	97902323	97901121	97901202	97902691	97902768	93	12,18,19,10	0,0,1,0	15,93,5,36	0,0,0,0	298	168	1	1.0	1.0,1.0,0.915,1.0	1.0,1.0,1.0,1.0	-0.021
94	"ENSMUSG00000022964"	"Tmem50b"	chr16	-	91374861	91374919	91377089	91377182	91371390	91373046	91378582	91378650	94	91,114,113,102	38,73,93,79	139,499,106,107	84,235,41,101	241	206	0.461860047149	1.0	0.672,0.572,0.509,0.525	0.586,0.645,0.688,0.475	-0.029
95	"ENSMUSG00000022964"	"Tmem50b"	chr16	-	91377089	91377182	91378582	91378650	91374861	91374919	91380163	91380276	95	29,50,58,48	68,86,116,129	67,210,56,52	174,356,71,75	216	241	0.158637473775	0.901485712123	0.322,0.393,0.358,0.293	0.301,0.397,0.468,0.436	-0.059
