ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
40	"ENSMUSG00000035845"	"Alg12"	chr15	-	88698631	88698851	88698656	88698851	88690760	88690924	40	0,0,0,0	2,1,2,0	1,3,1,0	0,4,0,1	173	149	1	1.0	0.0,0.0,0.0,NA	1.0,0.392,1.0,0.0	-0.598
42	"ENSMUSG00000054770"	"Kctd18"	chr1	-	58004487	58004699	58004509	58004699	58002226	58002420	42	3,2,6,3	5,1,3,0	4,9,5,4	3,1,0,4	170	149	0.493811431878	1.0	0.345,0.637,0.637,1.0	0.539,0.887,1.0,0.467	-0.069
43	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44197303	44197495	44197303	44197419	44197964	44198051	43	6,1,12,20	28,49,64,55	11,16,5,7	51,152,27,16	224	149	0.693590360899	1.0	0.125,0.013,0.111,0.195	0.125,0.065,0.11,0.225	-0.02
44	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44200136	44200269	44200136	44200197	44200969	44201113	44	2,0,2,5	15,41,25,51	2,3,0,1	43,123,20,34	220	149	0.0896302945132	0.83996530615	0.083,0.0,0.051,0.062	0.031,0.016,0.0,0.02	0.032
45	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44212497	44213191	44212497	44212739	44213321	44213535	45	27,37,63,35	2,0,0,0	81,235,49,49	0,0,0,0	298	149	1	1.0	0.871,1.0,1.0,1.0	1.0,1.0,1.0,1.0	-0.032
46	"ENSMUSG00000002885"	"Adgre5"	chr8	-	84460924	84460981	84460930	84460981	84460637	84460754	46	36,70,96,50	1,13,8,4	57,226,49,48	9,31,4,8	154	149	0.204110426417	1.0	0.972,0.839,0.921,0.924	0.86,0.876,0.922,0.853	0.036
47	"ENSMUSG00000042328"	"Hps4"	chr5	+	112490960	112491029	112490960	112490988	112492406	112492914	47	0,0,1,1	0,0,0,0	0,6,0,1	0,2,0,0	189	149	1	1.0	NA,NA,1.0,1.0	NA,0.703,NA,1.0	0.149
49	"ENSMUSG00000052395"	"Rft1"	chr14	+	30398806	30398864	30398806	30398857	30399643	30399774	49	4,7,8,11	10,14,28,17	8,32,10,10	37,75,17,19	155	149	0.959360135226	1.0	0.278,0.325,0.215,0.383	0.172,0.291,0.361,0.336	0.01
50	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107647750	107648158	107648083	107648158	107646759	107646825	50	1,1,4,1	22,84,105,78	1,5,0,0	86,255,79,63	298	149	1	1.0	0.022,0.006,0.019,0.006	0.006,0.01,0.0,0.0	0.009
51	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26262742	26262837	26262770	26262837	26260844	26260892	51	5,12,12,13	5,1,11,5	16,32,7,4	6,25,6,6	176	149	0.343772610219	1.0	0.458,0.91,0.48,0.688	0.693,0.52,0.497,0.361	0.116
53	"ENSMUSG00000001604"	"Tcea3"	chr4	+	135981775	135981953	135981775	135981881	135982460	135982599	53	24,38,33,37	386,699,593,541	48,146,19,47	554,2290,414,472	220	149	0.151465948003	1.0	0.04,0.036,0.036,0.044	0.055,0.041,0.03,0.063	-0.008
54	"ENSMUSG00000060568"	"Fam78b"	chr1	+	166906105	166907354	166906105	166907034	166915546	166918871	54	0,0,0,0	2,2,1,1	1,0,0,0	4,2,2,5	298	149	1	1.0	0.0,0.0,0.0,0.0	0.111,0.0,0.0,0.0	-0.028
62	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3438066	3438127	3438066	3438123	3438712	3438785	62	0,9,33,16	0,0,6,2	10,28,5,18	1,12,0,1	152	149	1	1.0	NA,1.0,0.844,0.887	0.907,0.696,1.0,0.946	0.023
64	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109118791	109119200	109118791	109118855	109119674	109119849	64	986,2155,1492,1039	0,2,4,0	1113,4981,1246,1426	1,8,0,0	298	149	1	1.0	1.0,0.998,0.995,1.0	0.998,0.997,1.0,1.0	-0.001
66	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89186045	89186580	89186384	89186580	89184975	89185154	66	33,48,44,31	0,1,0,0	73,172,34,69	0,0,0,0	298	149	1	1.0	1.0,0.96,1.0,1.0	1.0,1.0,1.0,1.0	-0.01
67	"ENSMUSG00000014856"	"Tmem208"	chr8	+	106054953	106055116	106054953	106055090	106055239	106055324	67	7,26,12,3	79,72,109,41	15,36,16,23	117,272,80,88	174	149	0.65814092815	1.0	0.071,0.236,0.086,0.059	0.099,0.102,0.146,0.183	-0.02
68	"ENSMUSG00000036990"	"Otud4"	chr8	+	80391609	80391772	80391609	80391646	80393344	80393468	68	36,171,204,185	0,0,4,1	220,614,125,159	2,8,0,1	274	149	0.932151749264	1.0	1.0,1.0,0.965,0.99	0.984,0.977,1.0,0.989	0.001
69	"ENSMUSG00000096917"	"2500002B13Rik"	chr8	+	57959561	57960506	57959561	57959835	57963121	57963303	69	1,0,0,0	17,14,30,32	0,0,0,0	13,93,6,17	298	149	1	1.0	0.029,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.007
70	"ENSMUSG00000027206"	"Cops2"	chr2	-	125682243	125682418	125682387	125682418	125681225	125681404	70	267,515,699,616	0,0,0,0	667,1726,449,582	1,0,0,0	292	149	1	1.0	1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
71	"ENSMUSG00000036632"	"Alg5"	chr3	+	54646202	54646374	54646202	54646372	54646682	54646729	71	41,79,97,90	7,3,4,8	83,221,49,64	6,19,2,2	150	149	0.801643188771	1.0	0.853,0.963,0.96,0.918	0.932,0.92,0.961,0.969	-0.022
73	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73377152	73377281	73377152	73377270	73377351	73377452	73	2,4,5,1	0,2,0,0	0,2,2,1	0,1,0,0	159	149	1	1.0	1.0,0.652,1.0,1.0	NA,0.652,1.0,1.0	0.029
74	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97900829	97901202	97901121	97901202	97900683	97900742	74	1,0,0,0	14,17,24,7	0,3,1,0	14,57,9,20	298	149	1	1.0	0.034,0.0,0.0,0.0	0.0,0.026,0.053,0.0	-0.011
76	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	102047879	102048115	102047924	102048115	102046292	102046427	76	0,5,3,5	3,11,26,9	3,22,1,8	15,75,7,17	193	149	0.57245060935	1.0	0.0,0.26,0.082,0.3	0.134,0.185,0.099,0.266	-0.011
78	"ENSMUSG00000039953"	"Clstn1"	chr4	+	149716445	149716631	149716445	149716630	149719127	149719376	78	49,158,103,19	0,0,0,0	90,424,123,122	0,1,0,0	149	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.998,1.0,1.0	0.0
81	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	81	0,0,2,1	0,0,0,0	0,0,0,0	0,0,0,2	234	149	1	1.0	NA,NA,1.0,1.0	NA,NA,NA,0.0	1.0
82	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045990	38046236	38046431	82	0,0,2,1	0,0,0,0	0,0,0,0	2,4,0,0	172	149	1	1.0	NA,NA,1.0,1.0	0.0,0.0,NA,NA	1.0
83	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	83	0,1,1,1	12,16,20,8	1,4,0,3	25,62,15,9	152	149	1	1.0	0.0,0.058,0.047,0.109	0.038,0.059,0.0,0.246	-0.032
85	"ENSMUSG00000032489"	"Kif9"	chr9	+	110306061	110306182	110306061	110306151	110312128	110312226	85	0,0,1,0	0,0,0,0	0,0,0,0	0,1,0,0	179	149	1	1.0	NA,NA,1.0,NA	NA,0.0,NA,NA	1.0
86	"ENSMUSG00000031627"	"Irf2"	chr8	+	47192795	47192971	47192795	47192831	47246527	47246620	86	13,41,29,44	0,2,2,4	41,112,27,25	2,4,1,2	288	149	0.716568689279	1.0	1.0,0.914,0.882,0.851	0.914,0.935,0.933,0.866	-0.0
87	"ENSMUSG00000040599"	"Mis12"	chr11	+	70910436	70911015	70910436	70910549	70915375	70915537	87	7,29,36,28	0,0,3,0	37,83,16,22	2,1,0,0	298	149	1	1.0	1.0,1.0,0.857,1.0	0.902,0.976,1.0,1.0	-0.005
88	"ENSMUSG00000036120"	"Rfxank"	chr8	-	70588185	70588281	70588215	70588281	70587940	70588041	88	17,17,20,19	31,48,62,49	38,82,16,17	48,158,31,40	178	149	0.0580241598609	0.659261999542	0.315,0.229,0.213,0.245	0.399,0.303,0.302,0.262	-0.066
89	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070565	89071022	89070956	89071022	89070374	89070464	89	51,56,60,34	1,0,0,0	46,205,33,40	2,1,1,0	298	149	1	1.0	0.962,1.0,1.0,1.0	0.92,0.99,0.943,1.0	0.027
92	"ENSMUSG00000031601"	"Cnot7"	chr8	-	40952335	40953954	40953792	40953954	40948845	40948956	92	114,246,284,249	0,0,0,0	283,737,182,176	0,0,1,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,0.989,1.0	0.003
94	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	42934106	42934168	42934110	42934168	42931900	42932079	94	3,13,15,20	29,158,166,129	39,35,13,25	211,465,117,182	152	149	0.462833102394	1.0	0.092,0.075,0.081,0.132	0.153,0.069,0.098,0.119	-0.015
97	"ENSMUSG00000001891"	"Ugp2"	chr11	-	21278870	21279113	21279034	21279113	21273198	21273303	97	956,1152,1787,1578	0,0,0,0	1777,3988,1129,1355	0,2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.999,1.0,1.0	0.0
98	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57714640	57714943	57714640	57714739	57716009	57716423	98	8,1,1,8	0,1,0,0	17,21,4,6	0,3,0,0	298	149	1	1.0	1.0,0.333,1.0,1.0	1.0,0.778,1.0,1.0	-0.111
99	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57714640	57714943	57714640	57714739	57716056	57716424	99	10,1,1,8	2,4,2,2	17,25,4,6	2,7,3,3	298	149	0.214190051178	1.0	0.714,0.111,0.2,0.667	0.81,0.641,0.4,0.5	-0.165
104	"ENSMUSG00000038954"	"Supt3"	chr17	+	45352102	45352273	45352102	45352193	45359168	45359279	104	59,93,90,60	0,0,0,0	91,293,56,82	2,3,1,3	228	149	0.541115909581	1.0	1.0,1.0,1.0,1.0	0.967,0.985,0.973,0.947	0.032
105	"ENSMUSG00000036825"	"Ssx2ip"	chr3	+	146110396	146110690	146110396	146110539	146123361	146123545	105	0,5,3,0	0,2,1,0	1,6,3,2	1,4,0,0	298	149	1	1.0	NA,0.556,0.6,NA	0.333,0.429,1.0,1.0	-0.112
108	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46050840	46050942	46050840	46050933	46051050	46053919	108	11,5,9,9	4,3,3,7	8,37,6,23	1,17,1,0	157	149	0.0532730591559	0.61812042322	0.723,0.613,0.74,0.55	0.884,0.674,0.851,1.0	-0.196
109	"ENSMUSG00000024174"	"Pot1b"	chr17	-	55979771	55979893	55979830	55979893	55976739	55976896	109	5,4,10,2	12,11,21,11	6,10,6,1	16,74,5,11	207	149	0.45811116007	1.0	0.231,0.207,0.255,0.116	0.213,0.089,0.463,0.061	-0.004
110	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122310794	122311018	122310794	122310866	122311208	122311343	110	377,554,752,689	5,1,4,4	664,1827,404,563	7,7,6,1	298	149	0.773705312543	1.0	0.974,0.996,0.989,0.989	0.979,0.992,0.971,0.996	0.002
111	"ENSMUSG00000033060"	"Lmo7"	chr14	+	102124372	102125327	102124372	102125092	102126112	102126142	111	6,2,11,14	70,183,214,79	6,22,8,17	164,701,145,192	298	149	0.32840117006	1.0	0.041,0.005,0.025,0.081	0.018,0.015,0.027,0.042	0.013
112	"ENSMUSG00000033060"	"Lmo7"	chr14	+	102124372	102125327	102124372	102125092	102133902	102134020	112	0,2,0,0	0,0,0,0	0,0,0,0	1,0,0,0	298	149	1	1.0	NA,1.0,NA,NA	0.0,NA,NA,NA	1.0
113	"ENSMUSG00000019854"	"Reps1"	chr10	+	17969526	17969651	17969526	17969588	17970157	17970320	113	23,50,51,35	20,18,28,15	54,138,26,44	45,115,10,23	211	149	0.288867312082	1.0	0.448,0.662,0.563,0.622	0.459,0.459,0.647,0.575	0.039
120	"ENSMUSG00000021944"	"Gata4"	chr14	-	63508421	63508573	63508505	63508573	63478563	63479094	120	2,5,0,1	3,3,5,1	0,6,1,2	3,16,1,5	232	149	0.537759119724	1.0	0.3,0.517,0.0,0.391	0.0,0.194,0.391,0.204	0.105
121	"ENSMUSG00000029922"	"Mkrn1"	chr6	-	39377328	39377439	39377395	39377439	39376731	39376870	121	75,108,115,108	0,0,0,0	135,392,58,68	0,1,0,1	215	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.996,1.0,0.979	0.006
124	"ENSMUSG00000069520"	"Tmem19"	chr10	-	115197713	115197864	115197811	115197864	115195558	115195672	124	15,19,33,24	0,2,0,3	21,102,18,18	0,0,1,2	246	149	0.512017441788	1.0	1.0,0.852,1.0,0.829	1.0,1.0,0.916,0.845	-0.02
125	"ENSMUSG00000029544"	"Cabp1"	chr5	-	115318846	115319030	115318850	115319030	115314298	115314329	125	5,0,4,1	5,2,3,0	2,8,4,7	1,8,0,1	152	149	0.196016919137	1.0	0.495,0.0,0.567,1.0	0.662,0.495,1.0,0.873	-0.242
138	"ENSMUSG00000028646"	"Rragc"	chr4	+	123813641	123814234	123813641	123813845	123814743	123814943	138	0,2,0,0	78,194,200,178	0,1,0,0	198,626,119,168	298	149	1	1.0	0.0,0.005,0.0,0.0	0.0,0.001,0.0,0.0	0.001
139	"ENSMUSG00000038260"	"Trpm4"	chr7	-	44954712	44954918	44954797	44954918	44954371	44954504	139	26,42,38,13	1,0,0,1	47,129,31,39	2,0,1,0	233	149	1	1.0	0.943,1.0,1.0,0.893	0.938,1.0,0.952,1.0	-0.013
141	"ENSMUSG00000087259"	"2610035D17Rik"	chr11	-	113063592	113063899	113063778	113063899	113020986	113021503	141	0,1,0,0	0,0,0,0	0,0,0,0	1,2,1,0	298	149	1	1.0	NA,1.0,NA,NA	0.0,0.0,0.0,NA	1.0
142	"ENSMUSG00000085438"	"Oip5os1"	chr2	+	119426739	119426992	119426739	119426823	119430068	119430485	142	142,376,510,422	44,147,149,135	464,1338,376,372	161,480,130,174	298	149	0.169594142571	1.0	0.617,0.561,0.631,0.61	0.59,0.582,0.591,0.517	0.035
144	"ENSMUSG00000085438"	"Oip5os1"	chr2	+	119430068	119430485	119430068	119430361	119435305	119435377	144	0,1,4,1	0,0,3,0	2,8,0,1	2,1,0,0	272	149	1	1.0	NA,1.0,0.422,1.0	0.354,0.814,NA,1.0	0.085
145	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148696838	148702162	145	38,48,85,77	9,31,39,28	69,183,54,50	35,82,13,21	166	149	0.92825819633	1.0	0.791,0.582,0.662,0.712	0.639,0.667,0.789,0.681	-0.007
146	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148702022	148702092	146	36,42,83,72	2,2,2,1	64,168,51,48	2,9,1,0	166	149	0.493871585915	1.0	0.942,0.95,0.974,0.985	0.966,0.944,0.979,1.0	-0.01
147	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703130	148703248	148702022	148702092	147	43,48,90,82	3,2,0,5	82,219,61,53	0,0,0,1	175	149	0.033303387159	0.489458871882	0.924,0.953,1.0,0.933	1.0,1.0,1.0,0.978	-0.042
148	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702092	148	9,8,9,11	3,2,0,5	20,60,11,5	0,0,0,1	157	149	1.26739503168e-05	0.00249304416	0.74,0.792,1.0,0.676	1.0,1.0,1.0,0.826	-0.154
149	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702162	149	16,37,46,38	25,24,23,27	53,133,23,26	21,52,16,14	157	149	0.0506593153835	0.612077963094	0.378,0.594,0.655,0.572	0.705,0.708,0.577,0.638	-0.107
150	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703194	148703248	148702022	148702162	150	135,191,255,213	0,0,1,1	237,668,157,187	0,0,0,0	221	149	1	1.0	1.0,1.0,0.994,0.993	1.0,1.0,1.0,1.0	-0.003
151	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703130	148703248	148703194	148703248	148702022	148702162	151	144,178,232,202	0,0,1,1	205,587,150,175	0,0,0,0	212	149	1	1.0	1.0,1.0,0.994,0.993	1.0,1.0,1.0,1.0	-0.003
152	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702282	152	11,12,11,13	0,1,5,5	21,61,15,11	0,6,2,4	157	149	0.278557143487	1.0	1.0,0.919,0.676,0.712	1.0,0.906,0.877,0.723	-0.05
153	"ENSMUSG00000037916"	"Ndufv1"	chr19	-	4061101	4061428	4061345	4061428	4059825	4060009	153	2189,3651,3834,2506	12,6,15,6	3802,12273,2709,2862	21,45,16,16	298	149	0.909958883989	1.0	0.989,0.997,0.992,0.995	0.989,0.993,0.988,0.989	0.004
154	"ENSMUSG00000020821"	"Kif1c"	chr11	+	70615929	70616038	70615929	70616002	70616713	70617328	154	18,47,43,14	426,659,630,451	35,159,36,28	631,2176,458,582	184	149	0.207068840867	1.0	0.033,0.055,0.052,0.025	0.043,0.056,0.06,0.037	-0.008
157	"ENSMUSG00000013736"	"Trnt1"	chr6	+	106746126	106746217	106746126	106746152	106746790	106746964	157	6,10,13,13	2,8,9,7	15,48,14,10	3,32,10,6	213	149	0.769821261879	1.0	0.677,0.466,0.503,0.565	0.778,0.512,0.495,0.538	-0.028
158	"ENSMUSG00000041540"	"Sox5"	chr6	-	144100717	144100949	144100822	144100949	144062169	144062380	158	0,0,0,0	0,0,2,3	0,0,0,3	2,4,0,3	253	149	1	1.0	NA,NA,0.0,0.0	0.0,0.0,NA,0.371	-0.124
159	"ENSMUSG00000026709"	"Dars2"	chr1	-	160872528	160873046	160872827	160873046	160871182	160871258	159	35,62,79,75	0,0,0,1	70,221,39,23	0,2,4,0	298	149	0.693672219366	1.0	1.0,1.0,1.0,0.974	1.0,0.982,0.83,1.0	0.041
163	"ENSMUSG00000000384"	"Tbrg4"	chr11	-	6575964	6576067	6576022	6576067	6575148	6575213	163	7,62,50,29	0,0,1,1	55,218,40,53	0,2,0,0	206	149	1	1.0	1.0,1.0,0.973,0.954	1.0,0.987,1.0,1.0	-0.015
165	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7813813	7814128	7813888	7814128	7813363	7813483	165	1,1,3,0	3,5,7,1	0,11,1,0	9,17,0,6	223	149	0.585728189238	1.0	0.182,0.118,0.223,0.0	0.0,0.302,1.0,0.0	-0.195
167	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22422716	22423927	22422716	22422788	22427149	22427462	167	1,2,3,4	33,38,60,73	1,8,0,5	51,158,33,34	298	149	0.78584173791	1.0	0.015,0.026,0.024,0.027	0.01,0.025,0.0,0.068	-0.003
168	"ENSMUSG00000015133"	"Lrrk1"	chr7	-	65916207	65916356	65916238	65916356	65915172	65915289	168	0,0,0,0	12,18,22,15	0,1,0,0	29,63,14,18	179	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.013,0.0,0.0	-0.003
170	"ENSMUSG00000040174"	"Alkbh3"	chr2	-	93840607	93841097	93841027	93841097	93838768	93838937	170	37,59,94,59	16,25,39,18	73,214,51,52	47,138,33,37	298	149	0.00155156080117	0.0771045107222	0.536,0.541,0.547,0.621	0.437,0.437,0.436,0.413	0.131
171	"ENSMUSG00000079414"	"Gm11110"	chr17	-	57409054	57409153	57409087	57409153	57399022	57399769	171	1,1,1,3	0,0,0,0	0,0,1,0	0,1,0,0	181	149	1	1.0	1.0,1.0,1.0,1.0	NA,0.0,1.0,NA	0.5
172	"ENSMUSG00000068922"	"Msto1"	chr3	-	88819930	88820085	88820009	88820085	88819543	88819607	172	0,1,2,0	28,49,49,29	0,3,0,0	60,155,25,23	227	149	1	1.0	0.0,0.013,0.026,0.0	0.0,0.013,0.0,0.0	0.007
173	"ENSMUSG00000045795"	"Whamm"	chr7	+	81224293	81224467	81224293	81224450	81227898	81228049	173	18,29,21,25	0,2,7,4	34,92,14,20	8,9,1,4	165	149	0.760201291103	1.0	1.0,0.929,0.73,0.849	0.793,0.902,0.927,0.819	0.017
