ENSMUSG00000102133	1	1	0
ENSMUSG00000102749	1	0	1
ENSMUSG00000103163	0	0	0
ENSMUSG00000103646	0	0	0
ENSMUSG00000102427	0	0	0
ENSMUSG00000103633	0	0	0
ENSMUSG00000097892	0	27	0
ENSMUSG00000063659	3527	2	3552
ENSMUSG00000102432	0	0	0
ENSMUSG00000103043	2	1	1
ENSMUSG00000102885	0	0	0
ENSMUSG00000026049	190	0	190
ENSMUSG00000103767	16	1	15
ENSMUSG00000043019	2729	0	2729
ENSMUSG00000101104	0	0	0
ENSMUSG00000015962	1	1	0
ENSMUSG00000032666	4263	42	4397
ENSMUSG00000084557	0	0	0
ENSMUSG00000100685	0	171	5
ENSMUSG00000102090	0	0	0
ENSMUSG00000103744	0	0	0
ENSMUSG00000015961	827	1	826
ENSMUSG00000089657	0	0	0
ENSMUSG00000102483	0	0	0
ENSMUSG00000014980	795	1	794
ENSMUSG00000026235	2883	1	2882
ENSMUSG00000099141	0	0	0
ENSMUSG00000032649	923	7	916
ENSMUSG00000101849	4	0	4
ENSMUSG00000101506	0	0	0
ENSMUSG00000065215	0	0	0
ENSMUSG00000102052	0	0	0
ENSMUSG00000026047	855	0	855
ENSMUSG00000080878	0	0	0
ENSMUSG00000091476	7	0	7
ENSMUSG00000104097	12	12	0
ENSMUSG00000119789	0	0	0
ENSMUSG00000102493	1	0	1
ENSMUSG00000004872	0	0	0
ENSMUSG00000118426	0	0	0
ENSMUSG00000041684	831	23	808
ENSMUSG00000032908	13	13	15
ENSMUSG00000099561	0	0	0
ENSMUSG00000102945	0	0	0
ENSMUSG00000026502	2218	1	2217
ENSMUSG00000103958	1	0	1
ENSMUSG00000070489	0	0	0
ENSMUSG00000104126	1	0	1
ENSMUSG00000026500	3	794	2516
ENSMUSG00000026048	1714	2	1712
ENSMUSG00000046828	4	0	4
ENSMUSG00000089703	0	0	0
ENSMUSG00000100966	0	0	0
ENSMUSG00000100769	0	0	0
ENSMUSG00000101567	1	0	1
ENSMUSG00000026245	3303	5	3313
ENSMUSG00000101798	0	0	0
ENSMUSG00000104018	33	0	33
ENSMUSG00000090486	0	0	0
ENSMUSG00000026482	2804	16	2788
ENSMUSG00000086145	3	1	2
ENSMUSG00000080950	1	0	1
ENSMUSG00000099868	0	0	0
ENSMUSG00000055547	1	1	0
ENSMUSG00000012187	1	0	1
ENSMUSG00000008475	2475	1	2474
ENSMUSG00000099364	2	0	2
ENSMUSG00000100562	0	0	0
ENSMUSG00000056870	340	0	340
ENSMUSG00000102319	2	0	2
ENSMUSG00000089877	0	0	0
ENSMUSG00000101701	3	3	0
ENSMUSG00000103071	0	0	0
ENSMUSG00000100434	0	0	0
ENSMUSG00000100013	0	0	0
ENSMUSG00000101251	0	0	0
ENSMUSG00000101937	0	0	0
ENSMUSG00000039630	15954	2660	16601
ENSMUSG00000104279	138	0	138
ENSMUSG00002075531	0	0	0
ENSMUSG00000064954	0	0	0
ENSMUSG00000026495	10914	5	10909
ENSMUSG00000032883	372	1	371
ENSMUSG00000026480	495	1	494
ENSMUSG00000026494	522	1	573
ENSMUSG00000064967	0	0	0
ENSMUSG00000102922	0	0	0
ENSMUSG00000025915	1344	0	1344
ENSMUSG00000089713	0	52	0
ENSMUSG00000079470	140	0	140
ENSMUSG00000099377	2	0	2
ENSMUSG00000099706	0	0	0
ENSMUSG00000047330	233	0	233
ENSMUSG00000101324	3	0	3
ENSMUSG00000072978	0	0	0
ENSMUSG00000046334	2	0	2
ENSMUSG00002075801	0	0	0
ENSMUSG00000050711	5	0	5
ENSMUSG00000099562	1	1	0
ENSMUSG00000077782	0	0	0
ENSMUSG00000055067	421	0	421
ENSMUSG00000054702	6	0	6
ENSMUSG00000096474	16	0	16
ENSMUSG00000102235	1	1	0
ENSMUSG00000026492	2420	0	2421
ENSMUSG00000082395	9	9	0
ENSMUSG00000038949	5133	5	5129
ENSMUSG00000026043	16262	3	16259
ENSMUSG00000046101	7	53	5
ENSMUSG00002074901	0	0	0
ENSMUSG00000093178	0	0	0
ENSMUSG00000099032	25	0	25
ENSMUSG00000104025	0	0	0
ENSMUSG00000038936	4362	1	4361
ENSMUSG00000042772	4701	6	4695
ENSMUSG00000100394	0	0	0
ENSMUSG00000103840	0	0	0
ENSMUSG00000087236	104	1	103
ENSMUSG00000100702	0	0	0
ENSMUSG00000026042	3659	0	3659
ENSMUSG00000104476	4	0	4
ENSMUSG00000073643	2190	27	2190
ENSMUSG00000104497	1	1	1
ENSMUSG00000025916	9	0	9
ENSMUSG00000087199	0	0	0
ENSMUSG00000026248	3327	2	3351
ENSMUSG00000119658	0	0	0
ENSMUSG00000026249	1900	1	1899
ENSMUSG00000042751	15	0	15
ENSMUSG00000067106	0	0	0
ENSMUSG00000099969	2	2	0
ENSMUSG00000100397	1	0	1
ENSMUSG00000099753	0	0	0
ENSMUSG00000118883	0	0	0
ENSMUSG00000102518	0	0	0
ENSMUSG00000099552	0	0	0
ENSMUSG00000043230	17	0	17
ENSMUSG00000103404	0	0	0
ENSMUSG00000026491	3372	3	3375
ENSMUSG00000073486	0	6	0
ENSMUSG00000025917	4798	1	4814
ENSMUSG00000104418	0	0	0
ENSMUSG00000026479	699	1	698
ENSMUSG00000004364	10762	4	10758
ENSMUSG00000103076	24	0	24
ENSMUSG00000103525	0	0	0
ENSMUSG00000101722	1	3	1
ENSMUSG00000090637	0	0	3
ENSMUSG00000026478	17351	8	17343
ENSMUSG00000110100	0	0	0
ENSMUSG00000103818	7	0	7
ENSMUSG00000079138	1	0	1
ENSMUSG00000042708	1	0	1
ENSMUSG00000064435	0	0	0
ENSMUSG00000103543	4	1	3
ENSMUSG00000099432	0	0	0
ENSMUSG00000041144	153	0	153
ENSMUSG00000119743	0	0	0
ENSMUSG00000042699	5652	2	5650
ENSMUSG00000101262	2	0	2
ENSMUSG00000042684	113	0	113
ENSMUSG00000099858	48	0	48
ENSMUSG00000101337	21	15	9
ENSMUSG00000025986	1356	0	1359
ENSMUSG00000100213	46	0	46
ENSMUSG00000103129	0	0	0
ENSMUSG00000100160	1	0	1
ENSMUSG00000101921	0	0	0
ENSMUSG00000101447	0	0	0
ENSMUSG00000081185	0	0	0
ENSMUSG00000103246	0	0	0
ENSMUSG00000098876	0	0	0
ENSMUSG00000100530	0	0	0
ENSMUSG00000104067	0	0	0
ENSMUSG00000100033	1	0	1
ENSMUSG00002075213	0	0	0
ENSMUSG00002076633	0	0	0
ENSMUSG00000101996	0	0	0
ENSMUSG00000096973	1	0	1
ENSMUSG00000064943	0	0	0
ENSMUSG00000100866	0	0	0
ENSMUSG00000101721	0	0	0
ENSMUSG00000099376	0	0	0
ENSMUSG00000097883	0	0	0
ENSMUSG00002076043	0	0	0
ENSMUSG00000099698	0	0	0
ENSMUSG00000056763	620	28	609
ENSMUSG00000099454	0	0	0
ENSMUSG00000051616	0	0	0
ENSMUSG00000099627	0	0	0
ENSMUSG00000099577	0	0	0
ENSMUSG00000099882	0	0	0
ENSMUSG00000101760	0	0	0
ENSMUSG00000102356	0	0	0
ENSMUSG00000099608	0	0	0
ENSMUSG00000099864	0	0	0
ENSMUSG00002075839	0	0	0
ENSMUSG00000100451	0	0	0
ENSMUSG00000099941	0	0	0
ENSMUSG00002075589	0	0	0
ENSMUSG00000100816	0	0	0
ENSMUSG00000042671	3	1	2
ENSMUSG00000100945	0	0	0
ENSMUSG00000102404	1	0	1
ENSMUSG00000100334	5	1	4
ENSMUSG00000026109	21	0	21
ENSMUSG00000026475	90	8	95
ENSMUSG00000099568	0	12	1
ENSMUSG00000100671	0	0	0
ENSMUSG00002075527	0	0	0
ENSMUSG00000101242	0	0	0
ENSMUSG00000099924	4	4	0
ENSMUSG00000099625	0	0	0
ENSMUSG00000101799	1	0	1
ENSMUSG00000045954	14126	10	14116
ENSMUSG00000099741	5	0	5
ENSMUSG00000101702	0	0	0
ENSMUSG00000066800	507	3	504
ENSMUSG00000100183	21	0	21
ENSMUSG00000067851	10538	5	10533
ENSMUSG00002076532	2	2	0
ENSMUSG00000102556	0	0	0
ENSMUSG00000038608	955	3	952
ENSMUSG00000042501	1	0	1
ENSMUSG00000103810	0	0	0
ENSMUSG00000083422	0	0	0
ENSMUSG00000119312	0	0	0
ENSMUSG00000042641	16	0	16
ENSMUSG00000081417	0	0	0
ENSMUSG00000103448	0	0	0
ENSMUSG00000103192	2	2	0
ENSMUSG00000104488	3	3	0
ENSMUSG00000100212	0	0	0
ENSMUSG00000102721	0	0	0
ENSMUSG00000100648	0	0	0
ENSMUSG00002076499	0	0	0
ENSMUSG00000099949	0	0	0
ENSMUSG00000099918	0	0	0
ENSMUSG00000045968	79	2179	84
ENSMUSG00000043282	0	0	0
ENSMUSG00000102459	4	0	4
ENSMUSG00000047053	1	0	1
ENSMUSG00000099227	0	0	0
ENSMUSG00000026107	5806	2	5804
ENSMUSG00000099413	11	0	11
ENSMUSG00000103424	1	0	1
ENSMUSG00000054976	0	0	0
ENSMUSG00000104029	0	0	0
ENSMUSG00000101986	1	0	1
ENSMUSG00000087008	1	0	1
ENSMUSG00000026473	28129	18	28465
ENSMUSG00000100014	2	0	2
ENSMUSG00000101903	9	0	9
ENSMUSG00000100502	6	4	2
ENSMUSG00000088669	0	0	0
ENSMUSG00000066797	0	0	0
ENSMUSG00000048960	3764	3	3761
ENSMUSG00000099933	0	0	0
ENSMUSG00000100221	0	0	0
ENSMUSG00002076439	0	0	0
ENSMUSG00000100031	0	0	0
ENSMUSG00000077318	0	0	0
ENSMUSG00000101827	1	1	0
ENSMUSG00000103494	0	0	0
ENSMUSG00000067158	934	6	930
ENSMUSG00000079465	421	13	451
ENSMUSG00002075966	0	0	0
ENSMUSG00000004110	28	2	26
ENSMUSG00000097564	15	205	13
ENSMUSG00000101880	0	0	0
ENSMUSG00000101433	0	0	0
ENSMUSG00000096950	9	1	8
ENSMUSG00000056708	1443	2	1441
ENSMUSG00000026471	1541	0	1541
ENSMUSG00000057715	2	2	0
ENSMUSG00000026470	1163	10	1153
ENSMUSG00000103825	0	0	0
ENSMUSG00000099845	0	0	0
ENSMUSG00000103561	0	0	0
ENSMUSG00000101610	0	0	0
ENSMUSG00000104181	6	0	6
ENSMUSG00000118923	0	0	0
ENSMUSG00000098555	0	0	0
ENSMUSG00000097628	0	0	0
ENSMUSG00000098163	0	0	0
ENSMUSG00000097171	0	0	0
ENSMUSG00000101314	0	0	0
ENSMUSG00000033722	3921	4	3941
ENSMUSG00000103670	38	61	0
ENSMUSG00000026150	8305	0	8467
ENSMUSG00000101450	112	0	112
ENSMUSG00000026149	0	0	0
ENSMUSG00000114299	0	0	0
ENSMUSG00000099771	0	0	0
ENSMUSG00000102280	0	0	0
ENSMUSG00000100170	0	0	0
ENSMUSG00000100744	0	0	0
ENSMUSG00002074851	0	0	0
ENSMUSG00000026469	4784	8	4776
ENSMUSG00002076398	0	0	0
ENSMUSG00000018417	2754	3	2751
ENSMUSG00000101724	0	0	0
ENSMUSG00000100313	0	0	0
ENSMUSG00000100696	0	0	0
ENSMUSG00002075355	0	0	0
ENSMUSG00000072324	0	0	0
ENSMUSG00000026490	4181	184	4446
ENSMUSG00000033701	947	4	943
ENSMUSG00000102194	2	1	1
ENSMUSG00000103636	5	148	1
ENSMUSG00000026468	0	0	0
ENSMUSG00000103180	0	0	0
ENSMUSG00000062939	4	0	4
ENSMUSG00000101628	0	0	0
ENSMUSG00000078291	4	0	4
ENSMUSG00000109599	40	0	40
ENSMUSG00000033684	2538	3	2831
ENSMUSG00000102299	0	296	0
ENSMUSG00000102558	0	0	0
ENSMUSG00000016918	2107	0	2107
ENSMUSG00000033671	4732	1	4731
ENSMUSG00000103717	2	2	0
ENSMUSG00000103771	6	6	0
ENSMUSG00000102837	2	2	0
ENSMUSG00000077419	0	0	0
ENSMUSG00000102833	2	0	2
ENSMUSG00000026489	38834	133	39006
ENSMUSG00000104520	2	0	2
ENSMUSG00000025938	1996	0	1996
ENSMUSG00000026159	2805	1	2804
ENSMUSG00000104518	0	0	0
ENSMUSG00000069620	0	0	0
ENSMUSG00000099498	0	0	0
ENSMUSG00000113880	15	0	15
ENSMUSG00000113973	0	0	0
ENSMUSG00000113846	0	0	0
ENSMUSG00000113084	0	0	0
ENSMUSG00000042414	0	0	0
ENSMUSG00000113925	0	0	0
ENSMUSG00000114011	0	0	0
ENSMUSG00000113097	0	0	0
ENSMUSG00000101784	0	0	0
ENSMUSG00000038496	32	0	32
ENSMUSG00000100432	2	1	1
ENSMUSG00000100190	0	0	0
ENSMUSG00000113267	1	0	1
ENSMUSG00000104423	0	0	0
ENSMUSG00000101315	0	0	0
ENSMUSG00000099691	0	0	0
ENSMUSG00000026166	0	0	0
ENSMUSG00000101173	0	0	0
ENSMUSG00000053161	0	0	0
ENSMUSG00000101896	0	0	0
ENSMUSG00002075005	0	0	0
ENSMUSG00000026466	6224	36	7099
ENSMUSG00000102964	24	0	24
ENSMUSG00000010609	854	2	852
ENSMUSG00000055676	187	40	198
ENSMUSG00000026163	13	0	13
ENSMUSG00000079140	1	0	1
ENSMUSG00000104374	0	0	0
ENSMUSG00000104219	0	0	0
ENSMUSG00000100580	1	1	0
ENSMUSG00000038855	9691	36	9706
ENSMUSG00002076780	0	0	0
ENSMUSG00000104388	20	3	17
ENSMUSG00000077736	0	0	0
ENSMUSG00000103123	0	0	0
ENSMUSG00000103772	2	0	2
ENSMUSG00000053963	264	1	263
ENSMUSG00000104210	0	0	0
ENSMUSG00000102608	0	0	0
ENSMUSG00000045658	836	0	836
ENSMUSG00000050565	6216	885	6242
ENSMUSG00000102750	1	0	1
ENSMUSG00000101934	0	0	0
ENSMUSG00000098851	0	0	0
ENSMUSG00000015484	2	0	2
ENSMUSG00000048402	125	0	125
ENSMUSG00000098273	0	0	0
ENSMUSG00000097408	1	0	1
ENSMUSG00000096939	0	0	0
ENSMUSG00000100767	0	0	0
ENSMUSG00000099860	0	0	0
ENSMUSG00000101179	2	1	1
ENSMUSG00000037035	168	4	164
ENSMUSG00000036766	1	0	1
ENSMUSG00000104396	0	0	0
ENSMUSG00000102481	0	0	0
ENSMUSG00000005886	4890	2	4888
ENSMUSG00000093254	0	0	0
ENSMUSG00000004451	2067	2	2065
ENSMUSG00000101437	0	0	0
ENSMUSG00000103506	0	0	0
ENSMUSG00000098447	9	5	10
ENSMUSG00000103495	0	0	0
ENSMUSG00002076346	0	0	0
ENSMUSG00000102639	1	0	1
ENSMUSG00000098923	761	2	765
ENSMUSG00000104170	0	0	0
ENSMUSG00000087782	2	0	2
ENSMUSG00000101731	1	0	1
ENSMUSG00000103085	0	0	0
ENSMUSG00000084505	0	0	0
ENSMUSG00000102664	10	1	9
ENSMUSG00000101476	0	0	0
ENSMUSG00000101171	3	3	0
ENSMUSG00000026496	4247	5	4242
ENSMUSG00000025935	2602	4	2601
ENSMUSG00000025937	1819	0	1819
ENSMUSG00000102982	16	0	16
ENSMUSG00000067813	0	0	0
ENSMUSG00000077368	0	0	0
ENSMUSG00000097711	1	0	1
ENSMUSG00000102166	0	0	0
ENSMUSG00002075174	0	0	0
ENSMUSG00000104209	0	0	0
ENSMUSG00000101523	42	0	42
ENSMUSG00000026596	2507	3	2504
ENSMUSG00000104293	6	0	6
ENSMUSG00000026219	15494	12	15482
ENSMUSG00000103505	4	0	4
ENSMUSG00000104503	8	0	8
ENSMUSG00000073633	133	0	133
ENSMUSG00000026220	13	2	11
ENSMUSG00000118590	18	0	18
ENSMUSG00000099693	0	0	0
ENSMUSG00000026104	1134	1	1133
ENSMUSG00000026383	584	1	583
ENSMUSG00000099569	0	0	0
ENSMUSG00000102687	0	0	0
ENSMUSG00000060519	1236	21	1215
ENSMUSG00000060743	4887	3	4884
ENSMUSG00000073485	124	0	124
ENSMUSG00000084558	0	0	0
ENSMUSG00000038806	997	0	997
ENSMUSG00000052477	6	3	15
ENSMUSG00000103979	0	0	0
ENSMUSG00000064281	2	0	2
ENSMUSG00002076475	0	0	0
ENSMUSG00000118640	4	0	4
ENSMUSG00000104251	0	0	0
ENSMUSG00000061852	7	0	7
ENSMUSG00000089976	0	0	0
ENSMUSG00000033557	8003	3	8991
ENSMUSG00000102961	0	989	2
ENSMUSG00000046057	0	0	0
ENSMUSG00000101279	1	0	1
ENSMUSG00000066652	0	0	1
ENSMUSG00000025932	79	0	79
ENSMUSG00002075819	0	0	0
ENSMUSG00000102588	0	0	0
ENSMUSG00000054493	13	8	12
ENSMUSG00000089844	59	57	5
ENSMUSG00000073631	0	3	0
ENSMUSG00000026520	625	0	625
ENSMUSG00000025930	104	1	110
ENSMUSG00000103492	5	0	5
ENSMUSG00000081201	0	0	0
ENSMUSG00000038793	78	3	75
ENSMUSG00000082193	2	0	2
ENSMUSG00000090128	0	0	0
ENSMUSG00000026384	3410	0	3410
ENSMUSG00000091876	0	0	0
ENSMUSG00000103146	3	0	3
ENSMUSG00000100436	0	0	0
ENSMUSG00000090277	0	0	0
ENSMUSG00000100042	0	0	0
ENSMUSG00000100636	0	0	0
ENSMUSG00000101224	0	0	0
ENSMUSG00000036975	1158	5	1153
ENSMUSG00000032769	5	0	5
ENSMUSG00000088159	0	0	0
ENSMUSG00000073737	2	0	2
ENSMUSG00000092083	4	0	4
ENSMUSG00000102937	0	0	0
ENSMUSG00000104149	0	0	0
ENSMUSG00000088829	0	0	0
ENSMUSG00000026519	1355	6	1562
ENSMUSG00000085563	0	213	0
ENSMUSG00000103930	0	0	0
ENSMUSG00000036962	0	0	0
ENSMUSG00000092245	0	0	0
ENSMUSG00000026387	3	2	1
ENSMUSG00000038776	3998	2	3996
ENSMUSG00000050777	88	0	88
ENSMUSG00000103516	0	0	0
ENSMUSG00000102858	1	1	0
ENSMUSG00000038768	0	0	0
ENSMUSG00000104390	0	0	0
ENSMUSG00000103328	0	0	0
ENSMUSG00000102219	0	0	0
ENSMUSG00000026516	1824	0	2020
ENSMUSG00000103178	0	196	0
ENSMUSG00000062169	3260	0	3260
ENSMUSG00000026103	5357	17	5340
ENSMUSG00000099648	0	0	0
ENSMUSG00000065192	0	0	0
ENSMUSG00000002881	2470	1	2469
ENSMUSG00000097833	12	11	1
ENSMUSG00000101501	9	0	9
ENSMUSG00000100120	6	0	6
ENSMUSG00000099878	0	0	0
ENSMUSG00000100007	1	0	1
ENSMUSG00000058665	2	0	2
ENSMUSG00000099957	0	0	0
ENSMUSG00000101700	0	0	0
ENSMUSG00000104332	0	0	0
ENSMUSG00000043015	282	2	280
ENSMUSG00000103630	3	0	3
ENSMUSG00000038733	10191	17	10179
ENSMUSG00000003721	4601	5	4598
ENSMUSG00000104253	67	0	67
ENSMUSG00000054135	59	0	59
ENSMUSG00000101791	3	0	3
ENSMUSG00000081214	18	0	18
ENSMUSG00000103260	1	0	1
ENSMUSG00000041439	2370	3	2367
ENSMUSG00000100302	0	0	0
ENSMUSG00000100230	0	0	0
ENSMUSG00000026514	1	1	0
ENSMUSG00000102276	0	0	0
ENSMUSG00000089888	0	0	0
ENSMUSG00000089927	0	0	0
ENSMUSG00000026102	1555	1	1554
ENSMUSG00000041426	7966	0	7966
ENSMUSG00000089802	0	0	0
ENSMUSG00000026339	1988	2	2036
ENSMUSG00000085857	1	50	1
ENSMUSG00000083582	0	0	0
ENSMUSG00000050534	0	0	0
ENSMUSG00000081130	0	0	0
ENSMUSG00000043629	103	34	69
ENSMUSG00000026100	40	0	40
ENSMUSG00000001674	1094	0	1094
ENSMUSG00000102006	0	0	0
ENSMUSG00000102488	0	0	0
ENSMUSG00000083584	0	0	0
ENSMUSG00000100913	0	0	0
ENSMUSG00002076253	0	0	0
ENSMUSG00000099960	0	0	0
ENSMUSG00000089274	0	0	0
ENSMUSG00000103263	0	0	0
ENSMUSG00000089190	0	0	0
ENSMUSG00000099451	0	0	0
ENSMUSG00000104180	0	0	0
ENSMUSG00000100762	0	0	0
ENSMUSG00000100405	0	0	0
ENSMUSG00000100525	0	0	0
ENSMUSG00000101495	0	0	0
ENSMUSG00000036707	10723	4	10719
ENSMUSG00000026223	3633	1	3632
ENSMUSG00000026224	0	1	0
ENSMUSG00000099767	1	0	1
ENSMUSG00000049608	3	2	4
ENSMUSG00000036815	3	1	2
ENSMUSG00000102801	0	0	0
ENSMUSG00000102681	0	0	0
ENSMUSG00000077472	0	0	0
ENSMUSG00000104410	0	0	0
ENSMUSG00000102521	1	0	1
ENSMUSG00000104205	0	0	0
ENSMUSG00000102902	1	1	0
ENSMUSG00000101985	1	0	1
ENSMUSG00000101994	0	0	0
ENSMUSG00000102940	0	0	0
ENSMUSG00000103914	0	0	0
ENSMUSG00000065340	0	0	0
ENSMUSG00000101006	0	0	0
ENSMUSG00000102240	0	0	0
ENSMUSG00000099574	0	0	0
ENSMUSG00000025939	1111	0	1171
ENSMUSG00000102457	0	60	0
ENSMUSG00000096141	3	0	3
ENSMUSG00000026094	995	0	995
ENSMUSG00000102405	0	0	0
ENSMUSG00000026341	8359	4	8355
ENSMUSG00000102063	0	0	0
ENSMUSG00000079658	3805	2	3803
ENSMUSG00000097744	0	0	0
ENSMUSG00000100959	0	0	0
ENSMUSG00000026342	10935	0	10935
ENSMUSG00000025940	5338	1	5337
ENSMUSG00000101015	0	0	0
ENSMUSG00000026343	16	17	34
ENSMUSG00000025779	158	1	157
ENSMUSG00000100093	0	0	0
ENSMUSG00000091020	2	2	0
ENSMUSG00000026344	3	19	19
ENSMUSG00000101640	0	94	0
ENSMUSG00000104133	0	0	0
ENSMUSG00000042686	1340	0	1434
ENSMUSG00000100110	1	0	1
ENSMUSG00000025777	2	0	2
ENSMUSG00000099899	0	0	0
ENSMUSG00000100272	0	0	0
ENSMUSG00000100398	1	0	1
ENSMUSG00000101589	7	0	7
ENSMUSG00000102048	0	0	0
ENSMUSG00000089534	0	0	0
ENSMUSG00000042807	2050	3	2047
ENSMUSG00000067780	185	2	199
ENSMUSG00000100053	19	16	19
ENSMUSG00000098443	0	0	0
ENSMUSG00000087949	1	0	1
ENSMUSG00000102868	2	2	0
ENSMUSG00000119657	0	0	0
ENSMUSG00000085125	10	10	11
ENSMUSG00000025776	276	1	286
ENSMUSG00000099895	2	2	0
ENSMUSG00000100554	0	0	0
ENSMUSG00000099473	0	0	0
ENSMUSG00000099591	0	0	0
ENSMUSG00000109887	0	0	0
ENSMUSG00000102001	0	0	0
ENSMUSG00000101717	0	0	0
ENSMUSG00000025983	12	4	8
ENSMUSG00000025774	2	0	2
ENSMUSG00000070977	0	0	0
