ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
49	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22928734	22929093	22928983	22929093	22927468	22927601	49	54,38,45,45	0,2,3,0	29,21,46,78	2,0,0,0	298	149	0.726618567369	1.0	1.0,0.905,0.882,1.0	0.879,1.0,1.0,1.0	-0.023
51	"ENSMUSG00000041890"	"Git2"	chr5	-	114890339	114890391	114890339	114890388	114891339	114891385	51	43,31,31,28	45,38,46,49	30,19,28,41	42,24,33,75	151	149	0.671254345943	1.0	0.485,0.446,0.399,0.361	0.413,0.439,0.456,0.35	0.008
52	"ENSMUSG00000116048"	"Septin2"	chr1	+	93416845	93416876	93416849	93416876	93406714	93406790	52	168,139,150,120	12,8,13,5	119,74,118,190	1,2,3,10	152	149	0.0060496579641	0.229572131772	0.932,0.945,0.919,0.959	0.992,0.973,0.975,0.949	-0.033
53	"ENSMUSG00000116048"	"Septin2"	chr1	+	93416845	93416876	93416849	93416876	93406782	93406902	53	6,7,9,4	1,0,0,0	0,3,6,6	0,0,1,3	152	149	1	1.0	0.855,1.0,1.0,1.0	NA,1.0,0.855,0.662	0.125
54	"ENSMUSG00000038543"	"BC028528"	chr3	-	95792281	95792383	95792281	95792380	95795452	95795608	54	79,50,54,47	40,32,25,43	53,28,49,81	24,15,36,45	151	149	0.701471779538	1.0	0.661,0.607,0.681,0.519	0.685,0.648,0.573,0.64	-0.02
55	"ENSMUSG00000063445"	"Nmral1"	chr16	-	4529180	4529544	4529180	4529467	4531503	4531694	55	6,1,3,0	15,10,19,19	0,1,0,1	15,3,22,19	225	149	0.00246263051602	0.148382159824	0.209,0.062,0.095,0.0	0.0,0.181,0.0,0.034	0.038
57	"ENSMUSG00000024352"	"Spata24"	chr18	-	35793335	35793406	35793335	35793397	35793496	35793627	57	42,36,24,35	1,0,0,0	18,19,27,50	2,0,0,3	157	149	0.564711064737	1.0	0.976,1.0,1.0,1.0	0.895,1.0,1.0,0.941	0.035
58	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107626906	107626998	107626906	107626995	107627206	107627291	58	241,185,192,204	6,11,14,20	169,92,203,332	5,0,7,10	151	149	0.00076035401355	0.0813198617492	0.975,0.943,0.931,0.91	0.971,1.0,0.966,0.97	-0.037
59	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107626906	107626998	107626906	107626995	107627661	107627747	59	18,13,22,21	0,0,2,0	11,8,11,23	2,0,0,0	151	149	1	1.0	1.0,1.0,0.916,1.0	0.844,1.0,1.0,1.0	0.018
60	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107642693	107642849	107642693	107642845	107644741	107644907	60	358,238,238,228	0,0,0,0	168,147,235,405	2,0,0,0	152	149	1	1.0	1.0,1.0,1.0,1.0	0.988,1.0,1.0,1.0	0.003
62	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26264503	26264576	26264503	26264572	26264654	26264759	62	28,24,22,24	5,4,1,0	27,14,22,35	3,1,1,3	152	149	0.672075890138	1.0	0.846,0.855,0.956,1.0	0.898,0.932,0.956,0.92	-0.012
63	"ENSMUSG00000042487"	"Leo1"	chr9	+	75362922	75364475	75364339	75364475	75361905	75362000	63	33,22,34,22	0,0,1,0	32,7,12,30	0,0,0,0	298	149	1	1.0	1.0,1.0,0.944,1.0	1.0,1.0,1.0,1.0	-0.014
65	"ENSMUSG00000030562"	"Nox4"	chr7	+	86944991	86945102	86944995	86945102	86896695	86896791	65	4,5,0,4	2,4,1,2	3,0,3,2	1,1,1,2	152	149	0.649701909829	1.0	0.662,0.551,0.0,0.662	0.746,0.0,0.746,0.495	-0.028
67	"ENSMUSG00000074415"	"Mir100hg"	chr9	+	41501269	41504125	41501515	41504125	41492008	41492698	67	1,1,1,0	1,0,1,0	0,0,0,2	0,0,0,0	298	149	1	1.0	0.333,1.0,0.333,NA	NA,NA,NA,1.0	-0.445
69	"ENSMUSG00000004393"	"Ddx56"	chr11	-	6216810	6216971	6216810	6216917	6217417	6217579	69	83,72,52,49	1,3,0,1	38,29,71,60	1,0,0,0	202	149	0.533736529188	1.0	0.984,0.947,1.0,0.973	0.966,1.0,1.0,1.0	-0.016
70	"ENSMUSG00000074272"	"Ceacam1"	chr7	-	25164273	25165862	25164273	25164305	25171222	25171498	70	105,87,90,114	2,0,0,0	72,43,77,115	0,0,1,1	298	149	1	1.0	0.963,1.0,1.0,1.0	1.0,1.0,0.975,0.983	0.001
71	"ENSMUSG00000028741"	"Mrto4"	chr4	-	139076924	139077158	139076924	139077028	139077746	139077805	71	3,0,2,0	147,163,147,102	1,0,1,1	118,82,111,136	278	149	1	1.0	0.011,0.0,0.007,0.0	0.005,0.0,0.005,0.004	0.001
72	"ENSMUSG00000006288"	"Ttc5"	chr14	-	51012747	51012907	51012747	51012839	51014718	51014869	72	0,0,1,0	38,31,25,32	0,0,5,1	29,14,36,33	216	149	0.569970523497	1.0	0.0,0.0,0.027,0.0	0.0,0.0,0.087,0.02	-0.02
73	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3438025	3438127	3438038	3438127	3437474	3437530	73	12,8,8,6	0,0,0,0	3,5,3,19	0,1,0,0	161	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.822,1.0,1.0	0.044
74	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3438025	3438127	3438066	3438127	3437474	3437530	74	16,14,8,6	2,2,1,0	7,6,3,32	3,1,4,3	189	149	0.031030444928	0.554842620769	0.863,0.847,0.863,1.0	0.648,0.825,0.372,0.894	0.209
75	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3438038	3438127	3438066	3438127	3437474	3437530	75	4,6,0,0	2,2,1,0	4,2,0,13	3,1,4,3	176	149	1	1.0	0.629,0.717,0.0,NA	0.53,0.629,0.0,0.786	-0.038
76	"ENSMUSG00000029462"	"Vps29"	chr5	+	122498075	122498267	122498091	122498267	122492484	122492539	76	134,97,103,89	2,1,3,0	90,61,71,126	0,0,0,0	164	149	1	1.0	0.984,0.989,0.969,1.0	1.0,1.0,1.0,1.0	-0.015
81	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89177638	89177869	89177638	89177833	89177941	89178072	81	100,108,109,80	0,0,2,1	56,59,90,144	0,0,0,1	184	149	1	1.0	1.0,1.0,0.978,0.985	1.0,1.0,1.0,0.991	-0.007
83	"ENSMUSG00000036529"	"Sbf1"	chr15	-	89189546	89189675	89189546	89189671	89189746	89189860	83	53,48,36,36	4,1,4,1	31,18,41,36	0,1,0,1	152	149	0.0110635530956	0.326412966503	0.929,0.979,0.898,0.972	1.0,0.946,1.0,0.972	-0.035
84	"ENSMUSG00000036990"	"Otud4"	chr8	+	80387666	80387764	80387669	80387764	80386026	80386091	84	77,82,73,88	48,30,47,48	46,35,69,130	34,29,31,68	151	149	0.585952193687	1.0	0.613,0.73,0.605,0.644	0.572,0.544,0.687,0.654	0.034
86	"ENSMUSG00000096917"	"2500002B13Rik"	chr8	+	57959561	57959835	57959675	57959835	57943373	57943501	86	77,62,61,61	1,5,1,4	45,20,46,64	0,0,0,4	262	149	0.0275404805566	0.525973999201	0.978,0.876,0.972,0.897	1.0,1.0,1.0,0.901	-0.044
87	"ENSMUSG00000096917"	"2500002B13Rik"	chr8	+	57963029	57963298	57963121	57963298	57943373	57943501	87	0,0,3,0	0,0,0,0	0,0,1,0	0,2,0,0	240	149	1	1.0	NA,NA,1.0,NA	NA,0.0,1.0,NA	0.5
88	"ENSMUSG00000096917"	"2500002B13Rik"	chr8	+	57963029	57963298	57963121	57963298	57959561	57959835	88	7,2,2,1	51,33,33,28	0,4,1,11	23,10,36,25	240	149	0.105744824814	0.906565852814	0.079,0.036,0.036,0.022	0.0,0.199,0.017,0.215	-0.065
89	"ENSMUSG00000027206"	"Cops2"	chr2	-	125684541	125684652	125684541	125684631	125686729	125686855	89	185,156,173,141	282,255,274,223	129,113,142,239	222,135,209,317	169	149	0.293821233709	1.0	0.366,0.35,0.358,0.358	0.339,0.425,0.375,0.399	-0.027
90	"ENSMUSG00000021504"	"B4galt7"	chr13	+	55751832	55752195	55751932	55752195	55747877	55748005	90	31,16,4,9	1,0,0,1	9,9,13,11	3,0,0,0	248	149	0.724487137015	1.0	0.949,1.0,1.0,0.844	0.643,1.0,1.0,1.0	0.037
93	"ENSMUSG00000023992"	"Trem2"	chr17	+	48658718	48658958	48658773	48658958	48658128	48658219	93	6,3,4,7	36,16,34,25	1,0,3,0	30,4,27,31	203	149	8.3191848956e-05	0.025421052131	0.109,0.121,0.079,0.17	0.024,0.0,0.075,0.0	0.095
95	"ENSMUSG00000040054"	"Baz2a"	chr10	+	127932248	127932392	127932307	127932392	127927503	127927645	95	9,7,7,4	4,5,7,3	10,8,2,4	3,0,9,7	207	149	0.901259415291	1.0	0.618,0.502,0.419,0.49	0.706,1.0,0.138,0.291	-0.026
96	"ENSMUSG00000040054"	"Baz2a"	chr10	+	127932248	127932392	127932307	127932392	127928651	127928719	96	5,6,7,4	2,4,4,0	8,5,3,5	3,2,2,4	207	149	0.634466561812	1.0	0.643,0.519,0.557,1.0	0.657,0.643,0.519,0.474	0.106
97	"ENSMUSG00000040054"	"Baz2a"	chr10	+	127949328	127949550	127949331	127949550	127948450	127948636	97	21,11,12,19	52,36,42,43	17,18,10,26	32,12,37,71	151	149	0.261320995929	1.0	0.285,0.232,0.22,0.304	0.344,0.597,0.211,0.265	-0.094
98	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	102034826	102034936	102034826	102034933	102035952	102036182	98	81,43,52,71	8,5,3,4	44,48,46,102	0,1,9,4	151	149	0.330232836219	1.0	0.909,0.895,0.945,0.946	1.0,0.979,0.835,0.962	-0.02
103	"ENSMUSG00000027667"	"Zfp639"	chr3	+	32569432	32571288	32571177	32571288	32568532	32568603	103	64,53,59,48	0,2,0,1	49,36,57,101	5,0,1,4	298	149	1	1.0	1.0,0.93,1.0,0.96	0.831,1.0,0.966,0.927	0.042
104	"ENSMUSG00000054302"	"Eapp"	chr12	-	54738784	54738880	54738784	54738868	54739559	54739741	104	206,220,196,191	1,2,3,6	174,109,160,263	7,3,4,7	160	149	0.0371004173196	0.583414011702	0.995,0.99,0.984,0.967	0.959,0.971,0.974,0.972	0.015
105	"ENSMUSG00000026879"	"Gsn"	chr2	+	35172662	35172733	35172671	35172733	35156831	35156915	105	0,1,0,1	0,0,0,0	0,0,0,2	1,0,1,0	157	149	1	1.0	NA,1.0,NA,1.0	0.0,NA,0.0,1.0	0.667
106	"ENSMUSG00000040987"	"Mill2"	chr7	+	18590236	18590606	18590330	18590606	18589864	18590128	106	2,0,0,1	29,34,36,24	0,0,0,0	30,24,19,49	242	149	1	1.0	0.041,0.0,0.0,0.025	0.0,0.0,0.0,0.0	0.017
107	"ENSMUSG00000039220"	"Ppp1r10"	chr17	+	36234904	36235015	36234928	36235015	36234199	36234317	107	1,3,3,0	91,61,79,86	1,0,0,1	48,30,45,130	172	149	0.619031651248	1.0	0.009,0.041,0.032,0.0	0.018,0.0,0.0,0.007	0.014
108	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82860901	82861082	82860964	82861082	82859948	82860158	108	143,108,113,121	4,1,6,8	100,59,86,140	2,2,2,3	211	149	0.0974425117289	0.87759803195	0.962,0.987,0.93,0.914	0.972,0.954,0.968,0.971	-0.018
109	"ENSMUSG00000026159"	"Agfg1"	chr1	+	82872196	82872288	82872202	82872288	82871144	82871303	109	112,86,88,90	29,32,25,36	64,26,71,153	21,17,22,43	154	149	0.772321275138	1.0	0.789,0.722,0.773,0.708	0.747,0.597,0.757,0.775	0.029
110	"ENSMUSG00000031388"	"Naa10"	chrX	-	72960478	72960801	72960478	72960796	72961448	72961533	110	121,103,94,84	3,5,4,6	40,50,90,94	9,3,4,2	153	149	0.345089783141	1.0	0.975,0.953,0.958,0.932	0.812,0.942,0.956,0.979	0.032
111	"ENSMUSG00000031388"	"Naa10"	chrX	-	72963107	72963152	72963107	72963146	72963359	72963475	111	519,352,357,353	8,5,9,10	286,201,281,388	2,4,5,6	154	149	0.19153340089	1.0	0.984,0.986,0.975,0.972	0.993,0.98,0.982,0.984	-0.006
112	"ENSMUSG00000063268"	"Parp10"	chr15	-	76124486	76125181	76124486	76125131	76125355	76125428	112	0,0,0,0	73,51,71,68	0,1,0,1	40,28,63,77	198	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.026,0.0,0.01	-0.009
113	"ENSMUSG00000020740"	"Gga3"	chr11	-	115477141	115477311	115477141	115477246	115477821	115478027	113	46,44,39,31	5,2,3,0	42,15,31,33	4,2,4,0	213	149	0.640750598802	1.0	0.866,0.939,0.901,1.0	0.88,0.84,0.844,1.0	0.035
116	"ENSMUSG00000028447"	"Dctn3"	chr4	-	41714797	41715259	41714797	41715238	41716395	41716454	116	0,0,1,0	7,1,3,8	0,0,3,0	6,3,4,2	169	149	0.679418103497	1.0	0.0,0.0,0.227,0.0	0.0,0.0,0.398,0.0	-0.043
119	"ENSMUSG00000042015"	"Wdr41"	chr13	+	95114977	95115093	95114981	95115093	95112945	95113097	119	13,12,12,10	2,1,0,0	9,12,11,12	0,0,0,0	152	149	1	1.0	0.864,0.922,1.0,1.0	1.0,1.0,1.0,1.0	-0.053
122	"ENSMUSG00000031979"	"Cog2"	chr8	+	125255714	125255795	125255716	125255795	125253838	125253904	122	75,73,106,81	0,0,0,2	49,43,77,114	0,0,0,3	150	149	1	1.0	1.0,1.0,1.0,0.976	1.0,1.0,1.0,0.974	0.0
123	"ENSMUSG00000070733"	"Fryl"	chr5	-	73226066	73226257	73226066	73226254	73227225	73227347	123	47,39,55,28	6,2,2,5	19,13,26,62	0,3,0,9	151	149	0.76319875101	1.0	0.885,0.951,0.964,0.847	1.0,0.81,1.0,0.872	-0.009
124	"ENSMUSG00000070733"	"Fryl"	chr5	-	73228447	73228652	73228447	73228649	73230078	73230264	124	43,26,46,37	11,13,5,1	26,24,32,66	8,12,8,25	151	149	0.0389374123724	0.592026597598	0.794,0.664,0.901,0.973	0.762,0.664,0.798,0.723	0.096
125	"ENSMUSG00000032366"	"Tpm1"	chr9	-	66929874	66931847	66929874	66930723	66938310	66938380	125	0,1,1,0	299,211,202,190	0,0,0,0	119,109,184,330	298	149	1	1.0	0.0,0.002,0.002,0.0	0.0,0.0,0.0,0.0	0.001
126	"ENSMUSG00000021549"	"Rasa1"	chr13	-	85378506	85378594	85378506	85378529	85381707	85381864	126	160,102,146,116	0,0,0,0	115,61,122,197	0,0,0,4	213	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.972	0.007
127	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89071158	89071253	89071158	89071201	89071350	89071446	127	72,47,61,56	2,1,2,3	37,34,57,69	1,0,1,0	200	149	0.0596370216905	0.706723486958	0.964,0.972,0.958,0.933	0.965,1.0,0.977,1.0	-0.029
128	"ENSMUSG00000079179"	"Rab10os"	chr12	+	3287284	3287412	3287346	3287412	3285500	3285929	128	73,32,43,35	10,10,4,1	23,25,36,51	4,2,1,3	210	149	0.0665601377491	0.754637442028	0.838,0.694,0.884,0.961	0.803,0.899,0.962,0.923	-0.052
129	"ENSMUSG00000079179"	"Rab10os"	chr12	+	3288028	3288112	3288063	3288112	3287590	3287660	129	49,36,28,21	17,21,16,9	28,21,26,43	10,7,14,15	183	149	0.429474971657	1.0	0.701,0.583,0.588,0.655	0.695,0.71,0.602,0.7	-0.045
130	"ENSMUSG00000079179"	"Rab10os"	chr12	+	3299738	3300383	3299866	3300383	3297351	3297438	130	14,5,2,4	6,4,8,3	13,1,6,17	7,2,2,5	276	149	0.181603126006	1.0	0.557,0.403,0.119,0.419	0.501,0.213,0.618,0.647	-0.12
131	"ENSMUSG00000007207"	"Stx1a"	chr5	+	135077764	135077958	135077847	135077958	135074450	135074588	131	5,8,8,7	0,0,0,0	5,2,2,11	1,0,0,0	231	149	1	1.0	1.0,1.0,1.0,1.0	0.763,1.0,1.0,1.0	0.059
133	"ENSMUSG00000026843"	"Fubp3"	chr2	+	31482474	31482508	31482477	31482508	31473166	31473272	133	44,45,41,34	2,1,3,8	29,24,25,82	2,0,1,5	151	149	0.158717644379	1.0	0.956,0.978,0.931,0.807	0.935,1.0,0.961,0.942	-0.041
134	"ENSMUSG00000026843"	"Fubp3"	chr2	+	31484854	31484904	31484859	31484904	31482474	31482508	134	50,45,51,47	0,1,0,0	33,27,34,89	1,0,0,0	153	149	1	1.0	1.0,0.978,1.0,1.0	0.97,1.0,1.0,1.0	0.002
135	"ENSMUSG00000033365"	"Ipo13"	chr4	-	117751940	117752122	117751940	117752042	117752408	117752498	135	367,271,298,288	25,11,21,15	268,149,242,365	14,7,7,19	228	149	0.190624988764	1.0	0.906,0.942,0.903,0.926	0.926,0.933,0.958,0.926	-0.017
136	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	42919311	42919407	42919311	42919404	42921474	42921549	136	146,119,118,106	112,120,80,95	106,89,116,193	96,48,95,137	151	149	0.397365852458	1.0	0.563,0.495,0.593,0.524	0.521,0.647,0.546,0.582	-0.03
137	"ENSMUSG00000022515"	"Anks3"	chr16	-	4760074	4760158	4760074	4760129	4760556	4760642	137	54,53,43,37	1,6,2,1	45,14,27,44	3,2,5,3	177	149	0.147078278302	1.0	0.978,0.881,0.948,0.969	0.927,0.855,0.82,0.925	0.062
138	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4765512	4765622	4768476	4768632	138	45,50,55,62	0,1,0,0	59,30,47,64	0,0,0,1	298	149	1	1.0	1.0,0.962,1.0,1.0	1.0,1.0,1.0,0.97	-0.002
139	"ENSMUSG00000100599"	"1700120C14Rik"	chr15	+	99159832	99159925	99159845	99159925	99159505	99159589	139	155,106,124,100	10,11,5,4	100,65,85,156	3,0,2,4	161	149	0.000927627570905	0.0922881569379	0.935,0.899,0.958,0.959	0.969,1.0,0.975,0.973	-0.041
141	"ENSMUSG00000030357"	"Fkbp4"	chr6	-	128410488	128410756	128410488	128410572	128411267	128411424	141	1607,1256,1194,1174	0,0,0,1	1154,657,990,1647	1,1,1,0	298	149	1	1.0	1.0,1.0,1.0,0.998	0.998,0.997,0.998,1.0	0.001
