ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
19	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100480500	100480604	100480504	100480604	100475807	100475881	19	0,1,1,2	26,15,26,50	5,4,0,0	19,65,28,28	152	149	0.159615380127	1.0	0.0,0.061,0.036,0.038	0.205,0.057,0.0,0.0	-0.032
20	"ENSMUSG00000014195"	"Dnajc7"	chr11	-	100490010	100490135	100490032	100490135	100489440	100489554	20	271,226,381,585	0,0,0,0	322,1165,238,272	0,1,1,0	170	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.999,0.995,1.0	0.001
22	"ENSMUSG00000022617"	"Chkb"	chr15	-	89312613	89313030	89312916	89313030	89312336	89312432	22	309,169,357,516	2,0,2,0	264,890,154,151	0,2,0,0	298	149	1	1.0	0.987,1.0,0.989,1.0	1.0,0.996,1.0,1.0	-0.005
23	"ENSMUSG00000036138"	"Acaa1a"	chr9	+	119173531	119175634	119173531	119173574	119176795	119176876	23	319,249,420,679	0,0,0,0	461,1261,299,366	2,0,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	0.991,1.0,1.0,1.0	0.002
25	"ENSMUSG00000019539"	"Rcn3"	chr7	-	44741519	44741645	44741528	44741645	44740864	44741112	25	27,12,18,39	8,7,11,24	30,63,11,29	6,34,4,11	157	149	0.335239906057	1.0	0.762,0.619,0.608,0.607	0.826,0.637,0.723,0.714	-0.076
26	"ENSMUSG00000020486"	"Septin4"	chr11	+	87479543	87479911	87479543	87479678	87480000	87480102	26	160,115,165,309	10,14,3,15	163,415,87,171	3,26,6,11	298	149	0.906351224667	1.0	0.889,0.804,0.965,0.912	0.964,0.889,0.879,0.886	-0.012
28	"ENSMUSG00000025007"	"Aldh18a1"	chr19	-	40562654	40562813	40562660	40562813	40562214	40562305	28	13,10,14,15	0,0,3,1	18,35,13,5	0,1,1,0	154	149	1	1.0	1.0,1.0,0.819,0.936	1.0,0.971,0.926,1.0	-0.036
31	"ENSMUSG00000001524"	"Gtf2h4"	chr17	-	35982117	35982249	35982121	35982249	35981757	35981854	31	41,37,47,62	4,3,0,1	49,158,37,57	1,2,1,0	152	149	0.159800336378	1.0	0.909,0.924,1.0,0.984	0.98,0.987,0.973,1.0	-0.031
33	"ENSMUSG00000027610"	"Gss"	chr2	-	155409612	155409807	155409702	155409807	155406679	155406869	33	14,10,11,21	0,0,0,0	15,26,9,8	0,0,0,2	238	149	1	1.0	1.0,1.0,1.0,1.0	1.0,1.0,1.0,0.715	0.071
34	"ENSMUSG00000027610"	"Gss"	chr2	-	155409612	155409807	155409702	155409807	155408722	155408804	34	40,37,38,54	0,1,0,2	37,105,34,47	0,0,0,0	238	149	1	1.0	1.0,0.959,1.0,0.944	1.0,1.0,1.0,1.0	-0.024
35	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22926508	22926630	22926508	22926570	22927337	22927383	35	2,3,1,4	224,146,282,413	2,15,0,3	231,866,172,210	208	149	1	1.0	0.006,0.015,0.003,0.007	0.006,0.012,0.0,0.01	0.001
36	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22927337	22927601	22927337	22927383	22928734	22928903	36	30,25,50,81	0,0,0,0	43,133,33,36	0,1,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.985,1.0,1.0	0.004
37	"ENSMUSG00000022884"	"Eif4a2"	chr16	+	22929329	22930013	22929329	22929473	22930252	22930342	37	1646,1106,1972,3353	1,0,0,4	2125,5900,1483,1756	0,3,1,4	298	149	1	1.0	0.999,1.0,1.0,0.998	1.0,0.999,0.999,0.995	0.001
38	"ENSMUSG00000041890"	"Git2"	chr5	-	114881791	114881941	114881836	114881941	114877093	114877342	38	42,45,50,81	0,0,2,5	46,136,35,37	5,8,2,4	193	149	0.0111952702888	0.256993263464	1.0,1.0,0.951,0.926	0.877,0.929,0.931,0.877	0.066
39	"ENSMUSG00000022510"	"Trp63"	chr16	+	25684824	25684961	25684824	25684949	25686916	25686999	39	1,0,2,1	2,3,2,1	0,5,1,1	1,3,0,3	160	149	0.382788023883	1.0	0.318,0.0,0.482,0.482	0.0,0.608,1.0,0.237	-0.141
40	"ENSMUSG00000035845"	"Alg12"	chr15	-	88698631	88698851	88698656	88698851	88690760	88690924	40	0,0,0,0	1,0,0,0	1,3,1,0	0,4,0,1	173	149	1	1.0	0.0,NA,NA,NA	1.0,0.392,1.0,0.0	-0.598
42	"ENSMUSG00000054770"	"Kctd18"	chr1	-	58004487	58004699	58004509	58004699	58002226	58002420	42	2,3,8,14	1,0,1,1	4,9,5,4	3,1,0,4	170	149	0.00379442185453	0.143498135589	0.637,1.0,0.875,0.925	0.539,0.887,1.0,0.467	0.136
43	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44197303	44197495	44197303	44197419	44197964	44198051	43	2,3,2,15	47,30,65,94	11,16,5,7	51,152,27,16	224	149	0.0291812024218	0.463925358247	0.028,0.062,0.02,0.096	0.125,0.065,0.11,0.225	-0.08
44	"ENSMUSG00000026048"	"Ercc5"	chr1	+	44200136	44200269	44200136	44200197	44200969	44201113	44	3,1,1,11	47,26,43,81	2,3,0,1	43,123,20,34	220	149	0.00505795894118	0.166114019963	0.041,0.025,0.016,0.084	0.031,0.016,0.0,0.02	0.025
45	"ENSMUSG00000002885"	"Adgre5"	chr8	-	84460924	84460981	84460930	84460981	84460637	84460754	45	75,67,101,127	9,9,13,16	57,226,49,48	9,31,4,8	154	149	0.765248353328	1.0	0.89,0.878,0.883,0.885	0.86,0.876,0.922,0.853	0.006
46	"ENSMUSG00000042328"	"Hps4"	chr5	+	112490960	112491029	112490960	112490988	112492406	112492914	46	1,0,0,0	0,0,0,0	0,6,0,1	0,2,0,0	189	149	1	1.0	1.0,NA,NA,NA	NA,0.703,NA,1.0	0.149
48	"ENSMUSG00000052395"	"Rft1"	chr14	+	30398806	30398864	30398806	30398857	30399643	30399774	48	4,6,6,13	21,26,21,57	8,32,10,10	37,75,17,19	155	149	0.0367187052862	0.523713647968	0.155,0.182,0.215,0.18	0.172,0.291,0.361,0.336	-0.107
49	"ENSMUSG00000032580"	"Rbm5"	chr9	-	107647750	107648158	107648083	107648158	107646759	107646825	49	1,1,0,0	71,62,86,138	1,5,0,0	86,255,79,63	298	149	1	1.0	0.007,0.008,0.0,0.0	0.006,0.01,0.0,0.0	-0.0
50	"ENSMUSG00000036281"	"Snapc4"	chr2	-	26262742	26262837	26262770	26262837	26260844	26260892	50	7,6,12,21	6,7,13,25	16,32,7,4	6,25,6,6	176	149	0.227658068167	1.0	0.497,0.421,0.439,0.416	0.693,0.52,0.497,0.361	-0.074
52	"ENSMUSG00000001604"	"Tcea3"	chr4	+	135981775	135981953	135981775	135981881	135982460	135982599	52	46,24,61,100	533,442,743,1312	48,146,19,47	554,2290,414,472	220	149	0.663436870788	1.0	0.055,0.035,0.053,0.049	0.055,0.041,0.03,0.063	0.001
53	"ENSMUSG00000060568"	"Fam78b"	chr1	+	166906105	166907354	166906105	166907034	166915546	166918871	53	0,0,0,0	2,1,5,6	1,0,0,0	4,2,2,5	298	149	1	1.0	0.0,0.0,0.0,0.0	0.111,0.0,0.0,0.0	-0.028
61	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3438066	3438127	3438066	3438123	3438712	3438785	61	9,6,6,28	0,3,3,3	10,28,5,18	1,12,0,1	152	149	0.969430266319	1.0	1.0,0.662,0.662,0.901	0.907,0.696,1.0,0.946	-0.081
63	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109118791	109119200	109118791	109118855	109119674	109119849	63	1109,1031,1395,1777	0,0,0,1	1113,4981,1246,1426	1,8,0,0	298	149	1	1.0	1.0,1.0,1.0,0.999	0.998,0.997,1.0,1.0	0.001
65	"ENSMUSG00000014856"	"Tmem208"	chr8	+	106054953	106055116	106054953	106055090	106055239	106055324	65	14,8,15,42	94,71,90,110	15,36,16,23	117,272,80,88	174	149	0.314757429681	1.0	0.113,0.088,0.125,0.246	0.099,0.102,0.146,0.183	0.011
66	"ENSMUSG00000036990"	"Otud4"	chr8	+	80391609	80391772	80391609	80391646	80393344	80393468	66	200,162,238,428	1,1,0,11	220,614,125,159	2,8,0,1	274	149	0.632495848467	1.0	0.991,0.989,1.0,0.955	0.984,0.977,1.0,0.989	-0.004
67	"ENSMUSG00000027206"	"Cops2"	chr2	-	125682243	125682418	125682387	125682418	125681225	125681404	67	607,385,559,1006	0,0,0,0	667,1726,449,582	1,0,0,0	292	149	1	1.0	1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
68	"ENSMUSG00000036632"	"Alg5"	chr3	+	54646202	54646374	54646202	54646372	54646682	54646729	68	59,51,69,118	8,2,9,10	83,221,49,64	6,19,2,2	150	149	0.252335366153	1.0	0.88,0.962,0.884,0.921	0.932,0.92,0.961,0.969	-0.034
70	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73377152	73377281	73377152	73377270	73377351	73377452	70	0,1,0,6	0,0,0,0	0,2,2,1	0,1,0,0	159	149	1	1.0	NA,1.0,NA,1.0	NA,0.652,1.0,1.0	0.116
71	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97900829	97901202	97901121	97901202	97900683	97900742	71	0,0,0,0	15,14,13,19	0,3,1,0	14,57,9,20	298	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.026,0.053,0.0	-0.02
73	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	102047879	102048115	102047924	102048115	102046292	102046427	73	6,8,11,8	25,14,28,43	3,22,1,8	15,75,7,17	193	149	0.951658249398	1.0	0.156,0.306,0.233,0.126	0.134,0.185,0.099,0.266	0.034
75	"ENSMUSG00000039953"	"Clstn1"	chr4	+	149716445	149716631	149716445	149716630	149719127	149719376	75	104,80,161,120	0,0,0,0	90,424,123,122	0,1,0,0	149	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.998,1.0,1.0	0.0
77	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38045990	38045857	38045928	38046236	38046431	77	2,2,0,0	0,0,0,0	2,4,0,0	0,0,0,2	210	149	1	1.0	1.0,1.0,NA,NA	1.0,1.0,NA,0.0	0.333
78	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	78	2,2,0,0	0,0,0,0	0,0,0,0	0,0,0,2	234	149	1	1.0	1.0,1.0,NA,NA	NA,NA,NA,0.0	1.0
80	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	80	0,0,3,0	15,8,12,17	1,4,0,3	25,62,15,9	152	149	0.0843222636998	0.806392222968	0.0,0.0,0.197,0.0	0.038,0.059,0.0,0.246	-0.036
82	"ENSMUSG00000032489"	"Kif9"	chr9	+	110306061	110306182	110306061	110306151	110312128	110312226	82	0,0,0,2	0,0,0,1	0,0,0,0	0,1,0,0	179	149	1	1.0	NA,NA,NA,0.625	NA,0.0,NA,NA	0.625
83	"ENSMUSG00000031627"	"Irf2"	chr8	+	47192795	47192971	47192795	47192831	47246527	47246620	83	28,19,42,73	1,0,0,8	41,112,27,25	2,4,1,2	288	149	0.537558611537	1.0	0.935,1.0,1.0,0.825	0.914,0.935,0.933,0.866	0.028
84	"ENSMUSG00000040599"	"Mis12"	chr11	+	70910436	70911015	70910436	70910549	70915375	70915537	84	23,14,43,42	0,0,1,2	37,83,16,22	2,1,0,0	298	149	1	1.0	1.0,1.0,0.956,0.913	0.902,0.976,1.0,1.0	-0.002
85	"ENSMUSG00000036120"	"Rfxank"	chr8	-	70588185	70588281	70588215	70588281	70587940	70588041	85	21,12,28,33	40,36,65,97	38,82,16,17	48,158,31,40	178	149	0.0691767817289	0.724874848471	0.305,0.218,0.265,0.222	0.399,0.303,0.302,0.262	-0.064
86	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070565	89071022	89070956	89071022	89070374	89070464	86	48,18,59,89	0,0,1,4	46,205,33,40	2,1,1,0	298	149	1	1.0	1.0,1.0,0.967,0.918	0.92,0.99,0.943,1.0	0.008
89	"ENSMUSG00000031601"	"Cnot7"	chr8	-	40952335	40953954	40953792	40953954	40948845	40948956	89	269,169,251,520	0,1,0,0	283,737,182,176	0,0,1,0	298	149	1	1.0	1.0,0.988,1.0,1.0	1.0,1.0,0.989,1.0	-0.0
91	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	42934106	42934168	42934110	42934168	42931900	42932079	91	21,11,21,52	213,95,250,383	39,35,13,25	211,465,117,182	152	149	0.688220597098	1.0	0.088,0.102,0.076,0.117	0.153,0.069,0.098,0.119	-0.014
94	"ENSMUSG00000022515"	"Anks3"	chr16	-	4765512	4766227	4766089	4766227	4765128	4765296	94	27,33,36,72	0,0,1,0	33,137,31,40	0,0,0,0	298	149	1	1.0	1.0,1.0,0.947,1.0	1.0,1.0,1.0,1.0	-0.013
95	"ENSMUSG00000001891"	"Ugp2"	chr11	-	21278870	21279113	21279034	21279113	21273198	21273303	95	1483,1003,1494,2264	2,0,0,0	1777,3988,1129,1355	0,2,0,0	298	149	1	1.0	0.997,1.0,1.0,1.0	1.0,0.999,1.0,1.0	-0.001
96	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57714640	57714943	57714640	57714739	57716009	57716423	96	11,7,10,14	0,0,0,0	17,21,4,6	0,3,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.778,1.0,1.0	0.055
97	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57714640	57714943	57714640	57714739	57716056	57716424	97	10,6,10,14	4,3,4,3	17,25,4,6	2,7,3,3	298	149	0.78191014531	1.0	0.556,0.5,0.556,0.7	0.81,0.641,0.4,0.5	-0.01
102	"ENSMUSG00000038954"	"Supt3"	chr17	+	45352102	45352273	45352102	45352193	45359168	45359279	102	95,50,86,116	2,0,0,0	91,293,56,82	2,3,1,3	228	149	0.393818581263	1.0	0.969,1.0,1.0,1.0	0.967,0.985,0.973,0.947	0.024
103	"ENSMUSG00000036825"	"Ssx2ip"	chr3	+	146110396	146110690	146110396	146110539	146123361	146123545	103	0,2,4,5	1,0,0,1	1,6,3,2	1,4,0,0	298	149	0.205682490177	1.0	0.0,1.0,1.0,0.714	0.333,0.429,1.0,1.0	-0.012
106	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46050840	46050942	46050840	46050933	46051050	46053919	106	20,4,29,28	4,1,8,8	8,37,6,23	1,17,1,0	157	149	0.491255577433	1.0	0.826,0.792,0.775,0.769	0.884,0.674,0.851,1.0	-0.062
107	"ENSMUSG00000024174"	"Pot1b"	chr17	-	55979771	55979893	55979830	55979893	55976739	55976896	107	6,3,4,5	11,6,15,22	6,10,6,1	16,74,5,11	207	149	0.719989901251	1.0	0.282,0.265,0.161,0.141	0.213,0.089,0.463,0.061	0.006
108	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122310794	122311018	122310794	122310866	122311208	122311343	108	776,443,743,1355	0,5,8,8	664,1827,404,563	7,7,6,1	298	149	0.852723751993	1.0	1.0,0.978,0.979,0.988	0.979,0.992,0.971,0.996	0.002
109	"ENSMUSG00000033060"	"Lmo7"	chr14	+	102124372	102125327	102124372	102125092	102126112	102126142	109	8,8,12,19	163,170,163,272	6,22,8,17	164,701,145,192	298	149	0.213025577985	1.0	0.024,0.023,0.036,0.034	0.018,0.015,0.027,0.042	0.004
110	"ENSMUSG00000019854"	"Reps1"	chr10	+	17969526	17969651	17969526	17969588	17970157	17970320	110	39,42,64,116	37,22,47,52	54,138,26,44	45,115,10,23	211	149	0.776413659061	1.0	0.427,0.574,0.49,0.612	0.459,0.459,0.647,0.575	-0.009
117	"ENSMUSG00000021944"	"Gata4"	chr14	-	63508421	63508573	63508505	63508573	63478563	63479094	117	4,0,1,9	3,1,3,15	0,6,1,2	3,16,1,5	232	149	0.234294873561	1.0	0.461,0.0,0.176,0.278	0.0,0.194,0.391,0.204	0.032
118	"ENSMUSG00000029922"	"Mkrn1"	chr6	-	39377328	39377439	39377395	39377439	39376731	39376870	118	113,96,110,296	0,0,0,0	135,392,58,68	0,1,0,1	215	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.996,1.0,0.979	0.006
119	"ENSMUSG00000004187"	"Kifc2"	chr15	+	76544907	76545052	76544907	76544965	76545205	76545287	119	1,1,0,1	17,7,5,8	0,0,0,0	4,28,3,10	235	149	1	1.0	0.036,0.083,0.0,0.073	0.0,0.0,0.0,0.0	0.048
121	"ENSMUSG00000069520"	"Tmem19"	chr10	-	115197713	115197864	115197811	115197864	115195558	115195672	121	30,18,21,44	0,0,0,2	21,102,18,18	0,0,1,2	246	149	1	1.0	1.0,1.0,1.0,0.93	1.0,1.0,0.916,0.845	0.042
122	"ENSMUSG00000029544"	"Cabp1"	chr5	-	115318846	115319030	115318850	115319030	115314298	115314329	122	5,5,12,5	1,0,1,0	2,8,4,7	1,8,0,1	152	149	0.000404899661843	0.0439404154765	0.831,1.0,0.922,1.0	0.662,0.495,1.0,0.873	0.181
134	"ENSMUSG00000027474"	"Ccm2l"	chr2	+	152912741	152912936	152912741	152912925	152913677	152914132	134	3,0,0,1	2,5,4,3	0,0,0,0	0,11,3,8	159	149	1	1.0	0.584,0.0,0.0,0.238	NA,0.0,0.0,0.0	0.205
135	"ENSMUSG00000028646"	"Rragc"	chr4	+	123813641	123814234	123813641	123813845	123814743	123814943	135	1,0,0,4	247,133,253,366	0,1,0,0	198,626,119,168	298	149	1	1.0	0.002,0.0,0.0,0.005	0.0,0.001,0.0,0.0	0.002
136	"ENSMUSG00000038260"	"Trpm4"	chr7	-	44954712	44954918	44954797	44954918	44954371	44954504	136	52,28,50,57	4,0,0,3	47,129,31,39	2,0,1,0	233	149	1	1.0	0.893,1.0,1.0,0.924	0.938,1.0,0.952,1.0	-0.018
138	"ENSMUSG00000085438"	"Oip5os1"	chr2	+	119426739	119426992	119426739	119426823	119430068	119430485	138	437,285,493,718	152,105,138,195	464,1338,376,372	161,480,130,174	298	149	0.0441852750753	0.576704436234	0.59,0.576,0.641,0.648	0.59,0.582,0.591,0.517	0.044
140	"ENSMUSG00000085438"	"Oip5os1"	chr2	+	119430068	119430485	119430068	119430361	119435305	119435377	140	0,0,2,0	0,0,1,3	2,8,0,1	2,1,0,0	272	149	1	1.0	NA,NA,0.523,0.0	0.354,0.814,NA,1.0	-0.461
141	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148696838	148702162	141	57,55,72,151	19,15,27,52	69,183,54,50	35,82,13,21	166	149	0.259151240656	1.0	0.729,0.767,0.705,0.723	0.639,0.667,0.789,0.681	0.037
142	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148702022	148702092	142	50,46,69,141	0,1,1,6	64,168,51,48	2,9,1,0	166	149	0.410338033415	1.0	1.0,0.976,0.984,0.955	0.966,0.944,0.979,1.0	0.007
143	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703130	148703248	148702022	148702092	143	58,58,80,166	0,0,1,1	82,219,61,53	0,0,0,1	175	149	1	1.0	1.0,1.0,0.986,0.993	1.0,1.0,1.0,0.978	0.0
144	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702092	144	8,13,12,31	0,0,1,1	20,60,11,5	0,0,0,1	157	149	1	1.0	1.0,1.0,0.919,0.967	1.0,1.0,1.0,0.826	0.015
145	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702162	145	27,27,38,77	19,15,19,47	53,133,23,26	21,52,16,14	157	149	0.199436779097	1.0	0.574,0.631,0.655,0.609	0.705,0.708,0.577,0.638	-0.04
146	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703194	148703248	148702022	148702162	146	197,168,228,460	0,0,1,0	237,668,157,187	0,0,0,0	221	149	1	1.0	1.0,1.0,0.994,1.0	1.0,1.0,1.0,1.0	-0.002
147	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703130	148703248	148703194	148703248	148702022	148702162	147	189,156,209,430	0,0,1,0	205,587,150,175	0,0,0,0	212	149	1	1.0	1.0,1.0,0.993,1.0	1.0,1.0,1.0,1.0	-0.002
148	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702282	148	15,16,16,33	1,3,2,6	21,61,15,11	0,6,2,4	157	149	0.685578379173	1.0	0.934,0.835,0.884,0.839	1.0,0.906,0.877,0.723	-0.004
149	"ENSMUSG00000037916"	"Ndufv1"	chr19	-	4061101	4061428	4061345	4061428	4059825	4060009	149	3284,2509,4244,6578	12,9,20,16	3802,12273,2709,2862	21,45,16,16	298	149	0.903430026529	1.0	0.993,0.993,0.991,0.995	0.989,0.993,0.988,0.989	0.003
150	"ENSMUSG00000020821"	"Kif1c"	chr11	+	70615929	70616038	70615929	70616002	70616713	70617328	150	34,45,45,88	678,426,816,1263	35,159,36,28	631,2176,458,582	184	149	0.852179245473	1.0	0.039,0.079,0.043,0.053	0.043,0.056,0.06,0.037	0.004
151	"ENSMUSG00000022538"	"Lsg1"	chr16	-	30396616	30396815	30396716	30396815	30393363	30393424	151	0,0,0,0	0,0,2,0	0,2,2,3	0,0,0,0	248	149	1	1.0	NA,NA,0.0,NA	NA,1.0,1.0,1.0	-1.0
153	"ENSMUSG00000013736"	"Trnt1"	chr6	+	106746126	106746217	106746126	106746152	106746790	106746964	153	19,10,16,18	11,8,5,9	15,48,14,10	3,32,10,6	213	149	0.897216914255	1.0	0.547,0.466,0.691,0.583	0.778,0.512,0.495,0.538	-0.009
154	"ENSMUSG00000041540"	"Sox5"	chr6	-	144100717	144100949	144100822	144100949	144062169	144062380	154	0,0,0,1	2,0,3,4	0,0,0,3	2,4,0,3	253	149	1	1.0	0.0,NA,0.0,0.128	0.0,0.0,NA,0.371	-0.081
155	"ENSMUSG00000026709"	"Dars2"	chr1	-	160872528	160873046	160872827	160873046	160871182	160871258	155	74,56,71,101	0,0,0,1	70,221,39,23	0,2,4,0	298	149	0.689012472376	1.0	1.0,1.0,1.0,0.981	1.0,0.982,0.83,1.0	0.042
159	"ENSMUSG00000000384"	"Tbrg4"	chr11	-	6575964	6576067	6576022	6576067	6575148	6575213	159	48,52,97,76	0,0,2,1	55,218,40,53	0,2,0,0	206	149	1	1.0	1.0,1.0,0.972,0.982	1.0,0.987,1.0,1.0	-0.008
161	"ENSMUSG00000031161"	"Hdac6"	chrX	-	7813813	7814128	7813888	7814128	7813363	7813483	161	3,5,10,3	9,7,7,6	0,11,1,0	9,17,0,6	223	149	0.0104148124221	0.247574969577	0.182,0.323,0.488,0.25	0.0,0.302,1.0,0.0	-0.015
163	"ENSMUSG00000040410"	"Fbxl4"	chr4	+	22422716	22423927	22422716	22422788	22427149	22427462	163	0,2,0,1	42,29,39,97	1,8,0,5	51,158,33,34	298	149	0.110651024933	0.885208199464	0.0,0.033,0.0,0.005	0.01,0.025,0.0,0.068	-0.016
164	"ENSMUSG00000015133"	"Lrrk1"	chr7	-	65916207	65916356	65916238	65916356	65915172	65915289	164	0,0,0,0	21,19,19,50	0,1,0,0	29,63,14,18	179	149	1	1.0	0.0,0.0,0.0,0.0	0.0,0.013,0.0,0.0	-0.003
166	"ENSMUSG00000040174"	"Alkbh3"	chr2	-	93840607	93841097	93841027	93841097	93838768	93838937	166	71,60,77,100	24,22,41,73	73,214,51,52	47,138,33,37	298	149	0.110138669906	0.885208199464	0.597,0.577,0.484,0.407	0.437,0.437,0.436,0.413	0.085
168	"ENSMUSG00000068922"	"Msto1"	chr3	-	88819930	88820085	88820009	88820085	88819543	88819607	168	0,3,1,1	59,32,86,85	0,3,0,0	60,155,25,23	227	149	1	1.0	0.0,0.058,0.008,0.008	0.0,0.013,0.0,0.0	0.015
169	"ENSMUSG00000045795"	"Whamm"	chr7	+	81224293	81224467	81224293	81224450	81227898	81228049	169	28,27,39,45	4,1,5,9	34,92,14,20	8,9,1,4	165	149	0.938884798302	1.0	0.863,0.961,0.876,0.819	0.793,0.902,0.927,0.819	0.019
171	"ENSMUSG00000121492"	"6820431F20Rik"	chr8	+	20157802	20158008	20157802	20157999	20163109	20163408	171	4,2,0,3	2,1,1,3	3,0,2,2	0,4,0,0	157	149	0.0186589071611	0.362479306025	0.655,0.655,0.0,0.487	1.0,0.0,1.0,1.0	-0.301
