ID	GeneID	geneSymbol	chr	strand	longExonStart_0base	longExonEnd	shortES	shortEE	flankingES	flankingEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
63	"ENSMUSG00000026648"	"Dclre1c"	chr2	+	3438066	3438127	3438066	3438123	3438712	3438785	63	22,27,10,9	1,1,0,2	10,28,5,18	1,12,0,1	152	149	0.00152390855945	0.0935233961321	0.956,0.964,1.0,0.815	0.907,0.696,1.0,0.946	0.047
65	"ENSMUSG00000046364"	"Rpl27a"	chr7	+	109118791	109119200	109118791	109118855	109119674	109119849	65	3915,2002,1674,1696	3,0,5,1	1113,4981,1246,1426	1,8,0,0	298	149	1	1.0	0.998,1.0,0.994,0.999	0.998,0.997,1.0,1.0	-0.001
67	"ENSMUSG00000014856"	"Tmem208"	chr8	+	106054953	106055116	106054953	106055090	106055239	106055324	67	17,10,15,18	104,104,100,92	15,36,16,23	117,272,80,88	174	149	0.566501073312	1.0	0.123,0.076,0.114,0.143	0.099,0.102,0.146,0.183	-0.019
69	"ENSMUSG00000036990"	"Otud4"	chr8	+	80391609	80391772	80391609	80391646	80393344	80393468	69	321,235,259,234	5,2,1,0	220,614,125,159	2,8,0,1	274	149	0.777286109426	1.0	0.972,0.985,0.993,1.0	0.984,0.977,1.0,0.989	0.0
70	"ENSMUSG00000096917"	"2500002B13Rik"	chr8	+	57959561	57960506	57959561	57959835	57963121	57963303	70	0,1,0,0	51,33,33,28	0,0,0,0	13,93,6,17	298	149	1	1.0	0.0,0.015,0.0,0.0	0.0,0.0,0.0,0.0	0.004
71	"ENSMUSG00000027206"	"Cops2"	chr2	-	125682243	125682418	125682387	125682418	125681225	125681404	71	805,596,658,617	0,0,0,0	667,1726,449,582	1,0,0,0	292	149	1	1.0	1.0,1.0,1.0,1.0	0.997,1.0,1.0,1.0	0.001
72	"ENSMUSG00000036632"	"Alg5"	chr3	+	54646202	54646374	54646202	54646372	54646682	54646729	72	166,80,102,118	16,7,2,14	83,221,49,64	6,19,2,2	150	149	0.405016657315	1.0	0.912,0.919,0.981,0.893	0.932,0.92,0.961,0.969	-0.019
74	"ENSMUSG00000031398"	"Plxna3"	chrX	+	73377152	73377281	73377152	73377270	73377351	73377452	74	6,1,0,4	1,1,0,0	0,2,2,1	0,1,0,0	159	149	1	1.0	0.849,0.484,NA,1.0	NA,0.652,1.0,1.0	-0.106
75	"ENSMUSG00000020882"	"Cacnb1"	chr11	-	97900829	97901202	97901121	97901202	97900683	97900742	75	2,0,0,0	34,24,25,17	0,3,1,0	14,57,9,20	298	149	1	1.0	0.029,0.0,0.0,0.0	0.0,0.026,0.053,0.0	-0.013
77	"ENSMUSG00000043940"	"Wdfy3"	chr5	-	102047879	102048115	102047924	102048115	102046292	102046427	77	13,10,14,13	26,28,26,27	3,22,1,8	15,75,7,17	193	149	0.09200269299	0.817482261672	0.279,0.216,0.294,0.271	0.134,0.185,0.099,0.266	0.094
79	"ENSMUSG00000039953"	"Clstn1"	chr4	+	149716445	149716631	149716445	149716630	149719127	149719376	79	210,147,133,108	0,0,0,0	90,424,123,122	0,1,0,0	149	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.998,1.0,1.0	0.0
81	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38045990	38045857	38045928	38046236	38046431	81	3,4,1,0	2,1,0,0	2,4,0,0	0,0,0,2	210	149	1	1.0	0.516,0.739,1.0,NA	1.0,1.0,NA,0.0	0.085
82	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045928	38046236	38046431	82	0,2,0,0	2,1,0,0	0,0,0,0	0,0,0,2	234	149	1	1.0	0.0,0.56,NA,NA	NA,NA,NA,0.0	0.28
83	"ENSMUSG00000024989"	"Cep55"	chr19	+	38045857	38046014	38045857	38045990	38046236	38046431	83	0,1,0,0	3,3,1,0	0,0,0,0	2,4,0,0	172	149	1	1.0	0.0,0.224,0.0,NA	0.0,0.0,NA,NA	0.075
84	"ENSMUSG00000024818"	"Slc25a45"	chr19	+	5930112	5930188	5930112	5930184	5930467	5930653	84	0,3,1,6	50,18,21,22	1,4,0,3	25,62,15,9	152	149	0.521409891329	1.0	0.0,0.14,0.045,0.211	0.038,0.059,0.0,0.246	0.013
87	"ENSMUSG00000031627"	"Irf2"	chr8	+	47192795	47192971	47192795	47192831	47246527	47246620	87	64,37,53,58	2,2,1,2	41,112,27,25	2,4,1,2	288	149	0.469619644897	1.0	0.943,0.905,0.965,0.938	0.914,0.935,0.933,0.866	0.026
88	"ENSMUSG00000040599"	"Mis12"	chr11	+	70910436	70911015	70910436	70910549	70915375	70915537	88	31,30,54,26	0,0,1,3	37,83,16,22	2,1,0,0	298	149	1	1.0	1.0,1.0,0.964,0.813	0.902,0.976,1.0,1.0	-0.025
89	"ENSMUSG00000036120"	"Rfxank"	chr8	-	70588185	70588281	70588215	70588281	70587940	70588041	89	23,48,36,29	85,95,97,78	38,82,16,17	48,158,31,40	178	149	0.0344109209121	0.575539520353	0.185,0.297,0.237,0.237	0.399,0.303,0.302,0.262	-0.078
90	"ENSMUSG00000042015"	"Wdr41"	chr13	+	95133563	95133696	95133563	95133693	95136374	95136436	90	2,0,0,1	1,0,0,0	1,4,0,4	0,0,0,0	151	149	1	1.0	0.664,NA,NA,1.0	1.0,1.0,NA,1.0	-0.168
91	"ENSMUSG00000015377"	"Dennd6b"	chr15	-	89070565	89071022	89070956	89071022	89070374	89070464	91	92,59,85,63	0,1,0,0	46,205,33,40	2,1,1,0	298	149	1	1.0	1.0,0.967,1.0,1.0	0.92,0.99,0.943,1.0	0.028
94	"ENSMUSG00000031601"	"Cnot7"	chr8	-	40952335	40953954	40953792	40953954	40948845	40948956	94	370,308,321,307	1,0,0,1	283,737,182,176	0,0,1,0	298	149	1	1.0	0.995,1.0,1.0,0.994	1.0,1.0,0.989,1.0	0.0
96	"ENSMUSG00000059495"	"Arhgef12"	chr9	-	42934106	42934168	42934110	42934168	42931900	42932079	96	35,33,24,28	298,284,242,200	39,35,13,25	211,465,117,182	152	149	0.980930597865	1.0	0.103,0.102,0.089,0.121	0.153,0.069,0.098,0.119	-0.006
99	"ENSMUSG00000001891"	"Ugp2"	chr11	-	21278870	21279113	21279034	21279113	21273198	21273303	99	2044,1808,1849,1573	0,0,0,0	1777,3988,1129,1355	0,2,0,0	298	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.999,1.0,1.0	0.0
100	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57714640	57714943	57714640	57714739	57716009	57716423	100	17,9,7,7	2,0,0,3	17,21,4,6	0,3,0,0	298	149	0.507096642102	1.0	0.81,1.0,1.0,0.538	1.0,0.778,1.0,1.0	-0.108
101	"ENSMUSG00000062190"	"Lancl2"	chr6	+	57714640	57714943	57714640	57714739	57716056	57716424	101	17,9,7,8	3,5,4,4	17,25,4,6	2,7,3,3	298	149	0.569012148996	1.0	0.739,0.474,0.467,0.5	0.81,0.641,0.4,0.5	-0.043
106	"ENSMUSG00000038954"	"Supt3"	chr17	+	45352102	45352273	45352102	45352193	45359168	45359279	106	154,137,120,125	3,1,1,1	91,293,56,82	2,3,1,3	228	149	0.42466743371	1.0	0.971,0.989,0.987,0.988	0.967,0.985,0.973,0.947	0.016
107	"ENSMUSG00000036825"	"Ssx2ip"	chr3	+	146110396	146110690	146110396	146110539	146123361	146123545	107	2,4,0,0	0,0,0,1	1,6,3,2	1,4,0,0	298	149	1	1.0	1.0,1.0,NA,0.0	0.333,0.429,1.0,1.0	-0.024
109	"ENSMUSG00000079563"	"Pglyrp2"	chr17	-	32636954	32637962	32637081	32637962	32635851	32636062	109	4,0,0,0	0,1,0,0	0,3,0,1	0,0,0,0	275	149	1	1.0	1.0,0.0,NA,NA	NA,1.0,NA,1.0	-0.5
110	"ENSMUSG00000055491"	"Pprc1"	chr19	+	46050840	46050942	46050840	46050933	46051050	46053919	110	32,11,22,18	12,5,5,6	8,37,6,23	1,17,1,0	157	149	0.145872325995	1.0	0.717,0.676,0.807,0.74	0.884,0.674,0.851,1.0	-0.117
111	"ENSMUSG00000024174"	"Pot1b"	chr17	-	55979771	55979893	55979830	55979893	55976739	55976896	111	3,4,6,10	22,11,22,14	6,10,6,1	16,74,5,11	207	149	0.620545642397	1.0	0.089,0.207,0.164,0.34	0.213,0.089,0.463,0.061	-0.007
112	"ENSMUSG00000004455"	"Ppp1cc"	chr5	+	122310794	122311018	122310794	122310866	122311208	122311343	112	965,851,1001,853	8,6,3,8	664,1827,404,563	7,7,6,1	298	149	0.670898546429	1.0	0.984,0.986,0.994,0.982	0.979,0.992,0.971,0.996	0.002
113	"ENSMUSG00000033060"	"Lmo7"	chr14	+	102124372	102125327	102124372	102125092	102126112	102126142	113	9,20,8,23	297,219,259,213	6,22,8,17	164,701,145,192	298	149	0.157751227029	1.0	0.015,0.044,0.015,0.051	0.018,0.015,0.027,0.042	0.006
114	"ENSMUSG00000019854"	"Reps1"	chr10	+	17969526	17969651	17969526	17969588	17970157	17970320	114	72,71,64,81	62,45,52,29	54,138,26,44	45,115,10,23	211	149	0.857398645414	1.0	0.451,0.527,0.465,0.664	0.459,0.459,0.647,0.575	-0.008
121	"ENSMUSG00000021944"	"Gata4"	chr14	-	63508421	63508573	63508505	63508573	63478563	63479094	121	9,2,5,1	10,3,1,6	0,6,1,2	3,16,1,5	232	149	0.0947562424575	0.828762114654	0.366,0.3,0.763,0.097	0.0,0.194,0.391,0.204	0.184
122	"ENSMUSG00000029922"	"Mkrn1"	chr6	-	39377328	39377439	39377395	39377439	39376731	39376870	122	194,205,175,172	0,0,0,0	135,392,58,68	0,1,0,1	215	149	1	1.0	1.0,1.0,1.0,1.0	1.0,0.996,1.0,0.979	0.006
123	"ENSMUSG00000004187"	"Kifc2"	chr15	+	76544907	76545052	76544907	76544965	76545205	76545287	123	1,0,0,0	14,22,8,11	0,0,0,0	4,28,3,10	235	149	1	1.0	0.043,0.0,0.0,0.0	0.0,0.0,0.0,0.0	0.011
125	"ENSMUSG00000069520"	"Tmem19"	chr10	-	115197713	115197864	115197811	115197864	115195558	115195672	125	36,38,34,35	3,2,3,2	21,102,18,18	0,0,1,2	246	149	0.00278249251031	0.134347138375	0.879,0.92,0.873,0.914	1.0,1.0,0.916,0.845	-0.044
126	"ENSMUSG00000029544"	"Cabp1"	chr5	-	115318846	115319030	115318850	115319030	115314298	115314329	126	8,6,2,8	14,5,5,14	2,8,4,7	1,8,0,1	152	149	0.00370646435106	0.163531763351	0.359,0.541,0.282,0.359	0.662,0.495,1.0,0.873	-0.372
138	"ENSMUSG00000027474"	"Ccm2l"	chr2	+	152912741	152912936	152912741	152912925	152913677	152914132	138	1,0,0,0	16,6,5,3	0,0,0,0	0,11,3,8	159	149	1	1.0	0.055,0.0,0.0,0.0	NA,0.0,0.0,0.0	0.014
139	"ENSMUSG00000028646"	"Rragc"	chr4	+	123813641	123814234	123813641	123813845	123814743	123814943	139	1,2,2,3	295,277,321,291	0,1,0,0	198,626,119,168	298	149	1	1.0	0.002,0.004,0.003,0.005	0.0,0.001,0.0,0.0	0.003
140	"ENSMUSG00000038260"	"Trpm4"	chr7	-	44954712	44954918	44954797	44954918	44954371	44954504	140	58,49,49,64	0,0,3,1	47,129,31,39	2,0,1,0	233	149	1	1.0	1.0,1.0,0.913,0.976	0.938,1.0,0.952,1.0	-0.0
142	"ENSMUSG00000085438"	"Oip5os1"	chr2	+	119426739	119426992	119426739	119426823	119430068	119430485	142	730,612,633,586	239,183,191,163	464,1338,376,372	161,480,130,174	298	149	0.0177634896542	0.405864018081	0.604,0.626,0.624,0.643	0.59,0.582,0.591,0.517	0.054
144	"ENSMUSG00000085438"	"Oip5os1"	chr2	+	119430068	119430485	119430068	119430361	119435305	119435377	144	9,4,4,2	2,0,0,2	2,8,0,1	2,1,0,0	272	149	1	1.0	0.711,1.0,1.0,0.354	0.354,0.814,NA,1.0	0.044
145	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148696838	148702162	145	87,89,89,98	33,34,30,28	69,183,54,50	35,82,13,21	166	149	0.315203538624	1.0	0.703,0.701,0.727,0.759	0.639,0.667,0.789,0.681	0.028
146	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703121	148703248	148702022	148702092	146	80,79,78,92	1,2,0,2	64,168,51,48	2,9,1,0	166	149	0.0368790956939	0.590419365389	0.986,0.973,1.0,0.976	0.966,0.944,0.979,1.0	0.012
147	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703103	148703248	148703130	148703248	148702022	148702092	147	98,86,93,116	1,0,0,3	82,219,61,53	0,0,0,1	175	149	1	1.0	0.988,1.0,1.0,0.971	1.0,1.0,1.0,0.978	-0.005
148	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702092	148	19,9,15,26	1,0,0,3	20,60,11,5	0,0,0,1	157	149	0.652879316132	1.0	0.947,1.0,1.0,0.892	1.0,1.0,1.0,0.826	0.003
149	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702162	149	51,41,45,52	26,26,21,37	53,133,23,26	21,52,16,14	157	149	0.225957847746	1.0	0.651,0.599,0.67,0.572	0.705,0.708,0.577,0.638	-0.034
150	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703194	148703248	148702022	148702162	150	344,285,299,279	0,1,0,0	237,668,157,187	0,0,0,0	221	149	1	1.0	1.0,0.995,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
151	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703130	148703248	148703194	148703248	148702022	148702162	151	319,270,275,264	0,1,0,0	205,587,150,175	0,0,0,0	212	149	1	1.0	1.0,0.995,1.0,1.0	1.0,1.0,1.0,1.0	-0.001
152	"ENSMUSG00000041459"	"Tardbp"	chr4	-	148703121	148703248	148703130	148703248	148702022	148702282	152	29,9,21,35	4,2,1,3	21,61,15,11	0,6,2,4	157	149	0.779825612597	1.0	0.873,0.81,0.952,0.917	1.0,0.906,0.877,0.723	0.011
153	"ENSMUSG00000037916"	"Ndufv1"	chr19	-	4061101	4061428	4061345	4061428	4059825	4060009	153	5547,4520,5176,4687	18,25,21,13	3802,12273,2709,2862	21,45,16,16	298	149	0.933195476021	1.0	0.994,0.989,0.992,0.994	0.989,0.993,0.988,0.989	0.003
154	"ENSMUSG00000020821"	"Kif1c"	chr11	+	70615929	70616038	70615929	70616002	70616713	70617328	154	88,53,69,58	1133,866,844,819	35,159,36,28	631,2176,458,582	184	149	0.339002826007	1.0	0.059,0.047,0.062,0.054	0.043,0.056,0.06,0.037	0.006
155	"ENSMUSG00000022538"	"Lsg1"	chr16	-	30396616	30396815	30396716	30396815	30393363	30393424	155	0,7,0,2	0,0,0,3	0,2,2,3	0,0,0,0	248	149	1	1.0	NA,1.0,NA,0.286	NA,1.0,1.0,1.0	-0.357
157	"ENSMUSG00000013736"	"Trnt1"	chr6	+	106746126	106746217	106746126	106746152	106746790	106746964	157	28,19,24,17	13,12,10,15	15,48,14,10	3,32,10,6	213	149	0.874310443928	1.0	0.601,0.526,0.627,0.442	0.778,0.512,0.495,0.538	-0.032
159	"ENSMUSG00000041540"	"Sox5"	chr6	-	144100717	144100949	144100822	144100949	144062169	144062380	159	0,1,3,0	3,0,3,0	0,0,0,3	2,4,0,3	253	149	1	1.0	0.0,1.0,0.371,NA	0.0,0.0,NA,0.371	0.333
160	"ENSMUSG00000026709"	"Dars2"	chr1	-	160872528	160873046	160872827	160873046	160871182	160871258	160	107,77,81,89	0,0,0,0	70,221,39,23	0,2,4,0	298	149	0.69245058817	1.0	1.0,1.0,1.0,1.0	1.0,0.982,0.83,1.0	0.047
164	"ENSMUSG00000000384"	"Tbrg4"	chr11	-	6575964	6576067	6576022	6576067	6575148	6575213	164	126,73,82,62	2,0,3,3	55,218,40,53	0,2,0,0	206	149	0.50209514822	1.0	0.979,1.0,0.952,0.937	1.0,0.987,1.0,1.0	-0.03
